u,v,key,osmid,highway,oneway,reversed,length,name,geometry,service,tunnel,lanes,maxspeed,access,ref,bridge,width
213486669,213486669,0,20188686,residential,False,False,53.569,Balch Drive,"LINESTRING (-76.48005 42.453699, -76.479944 42.453647, -76.479887 42.453639, -76.479833 42.453657, -76.4798042 42.4536851, -76.4798108 42.4537283, -76.4798557 42.4537681, -76.4799112 42.4537765, -76.479963 42.453755, -76.48005 42.453699)",,,,,,,,
213486669,213486669,1,20188686,residential,False,True,53.56899999999999,Balch Drive,"LINESTRING (-76.48005 42.453699, -76.479963 42.453755, -76.4799112 42.4537765, -76.4798557 42.4537681, -76.4798108 42.4537283, -76.4798042 42.4536851, -76.479833 42.453657, -76.479887 42.453639, -76.479944 42.453647, -76.48005 42.453699)",,,,,,,,
213486711,213495833,0,20189318,tertiary,False,True,8.884,Wait Avenue,"LINESTRING (-76.480951 42.4532098, -76.4810339 42.4531584)",,,2,30 mph,,,,
213486711,1319460075,0,20188687,residential,False,True,10.265,Balch Drive,"LINESTRING (-76.480951 42.4532098, -76.480854 42.453221, -76.4808272 42.453223)",,,,,,,,
213486711,213495860,0,20189318,tertiary,False,False,114.827,Wait Avenue,"LINESTRING (-76.480951 42.4532098, -76.4808301 42.4533096, -76.4808011 42.4533569, -76.4807656 42.4534128, -76.4807337 42.453481, -76.4807172 42.4535511, -76.4807202 42.4536119, -76.4807223 42.4536698, -76.4807398 42.4537138, -76.4807685 42.4537666, -76.480792 42.4538156, -76.4809358 42.4540172, -76.4810245 42.4541416)",,,2,30 mph,,,,
213487509,10101824420,0,20188843,residential,False,True,190.183,The Byway,"LINESTRING (-76.4708989 42.4530086, -76.4709048 42.4530567, -76.4709264 42.4530984, -76.4709768 42.4531612, -76.4710445 42.4532233, -76.4711507 42.4532827, -76.4712756 42.4533315, -76.4714161 42.453372, -76.4717236 42.453402, -76.4721221 42.4534029, -76.4720424 42.4527777)",,,,,,,,
213487509,213484982,0,107384494,tertiary,False,True,64.016,Forest Home Drive,"LINESTRING (-76.4708989 42.4530086, -76.4710026 42.4530075, -76.471109 42.453013, -76.4712112 42.4530103, -76.4713519 42.4529955, -76.4715139 42.4529604, -76.471652 42.4529058)",,,,,,,,
213487509,5221847769,0,539685172,service,False,False,42.004000000000005,,"LINESTRING (-76.4708989 42.4530086, -76.4708392 42.4529415, -76.4707506 42.4528702, -76.470644 42.4527495, -76.4706219 42.4526952)",driveway,,,,,,,
213487526,10101824420,0,20188843,residential,False,False,5.051,The Byway,"LINESTRING (-76.472018 42.452736, -76.4720424 42.4527777)",,,,,,,,
213487526,213487562,0,404093769,residential,False,False,136.973,Forest Home Drive,"LINESTRING (-76.472018 42.452736, -76.472255 42.452566, -76.472342 42.452479, -76.47238 42.452434, -76.472404 42.452393, -76.472423 42.452348, -76.472435 42.452303, -76.472456 42.452181, -76.472476 42.452109, -76.472506 42.452036, -76.472546 42.451968, -76.472594 42.451904, -76.472711 42.451777, -76.472746 42.451727, -76.472776 42.451672)",,,,,,,,
213487526,213484982,0,404093769,residential,False,True,35.525,Forest Home Drive,"LINESTRING (-76.472018 42.452736, -76.4717958 42.4528492, -76.471652 42.4529058)",,,,,,,,
213487562,8583088890,0,199586123,footway,False,True,6.496,,"LINESTRING (-76.472776 42.451672, -76.4728536 42.4516836)",,,,,,,,
213487562,213482840,0,404093769,residential,False,False,101.519,Forest Home Drive,"LINESTRING (-76.472776 42.451672, -76.47281 42.451559, -76.472816 42.451496, -76.4728099 42.451334, -76.472824 42.4512098, -76.472879 42.4510163, -76.4730057 42.4507848)",,,,,,,,
213487562,213487526,0,404093769,residential,False,True,136.97299999999998,Forest Home Drive,"LINESTRING (-76.472776 42.451672, -76.472746 42.451727, -76.472711 42.451777, -76.472594 42.451904, -76.472546 42.451968, -76.472506 42.452036, -76.472476 42.452109, -76.472456 42.452181, -76.472435 42.452303, -76.472423 42.452348, -76.472404 42.452393, -76.47238 42.452434, -76.472342 42.452479, -76.472255 42.452566, -76.472018 42.452736)",,,,,,,,
213487656,10257711413,0,347340059,residential,False,False,43.167,Forest Home Drive,"LINESTRING (-76.4780589 42.4508828, -76.478585 42.4508873)",,,,,,,,
213487656,10257628202,0,1121469171,footway,False,True,4.165,,"LINESTRING (-76.4780589 42.4508828, -76.4780703 42.4509193)",,,,,,,,
213487656,213482333,0,"[347340059, 1142406413]",residential,False,True,394.82000000000005,Forest Home Drive,"LINESTRING (-76.4780589 42.4508828, -76.4778967 42.4508737, -76.4777621 42.4508606, -76.4776344 42.4508436, -76.4775224 42.450823, -76.477393 42.4507874, -76.4772757 42.4507473, -76.4771795 42.4506992, -76.477102 42.4506431, -76.4770333 42.450574, -76.4769776 42.4505049, -76.4769202 42.4504184, -76.4768724 42.4503257, -76.4767718 42.4501248, -76.4767341 42.4500473, -76.476677 42.449974, -76.476568 42.44989, -76.476459 42.449824, -76.476075 42.449658, -76.475739 42.449545, -76.475546 42.449493, -76.4752685 42.4494451, -76.4749973 42.4494157, -76.47489 42.4494041, -76.474568 42.449398, -76.474398 42.449418, -76.474208 42.449461, -76.4741248 42.4494881)",,,,,,,,
213487656,10257711416,0,"[1121469171, 1121469172]","['path', 'footway']",False,False,13.62,,"LINESTRING (-76.4780589 42.4508828, -76.478048 42.450848, -76.4779945 42.4508145, -76.4779668 42.4507861)",,,,,,,,
213487675,213441844,0,404093768,residential,False,False,9.529,Forest Home Drive,"LINESTRING (-76.4819707 42.4512653, -76.4820807 42.4512928)",,,,,,,,
213487675,5285957650,0,547054893,footway,False,False,10.26,,"LINESTRING (-76.4819707 42.4512653, -76.4820832 42.451225)",,,,,,,,
213487675,5285957651,0,547054893,footway,False,True,10.842,,"LINESTRING (-76.4819707 42.4512653, -76.4818544 42.4513116)",,,,,,,,
213487675,2095791399,0,404093768,residential,False,True,212.64,Forest Home Drive,"LINESTRING (-76.4819707 42.4512653, -76.481522 42.4511524, -76.4811265 42.4510633, -76.480652 42.4509549, -76.4804813 42.450928, -76.4801952 42.4509059, -76.4799406 42.4508975, -76.4794503 42.4508942)",,,,,,,,
213490755,4063684594,0,402771485,tertiary,False,False,16.206,Hoy Road,"LINESTRING (-76.479666 42.4431404, -76.4798604 42.4431661)",,,2,25 mph,,,,
213490755,4063684593,0,803001883,tertiary,False,True,15.015,Hoy Road,"LINESTRING (-76.479666 42.4431404, -76.4794875 42.4431107)",,,2,25 mph,,,,
213490755,7511513224,0,803001890,footway,False,False,5.71,,"LINESTRING (-76.479666 42.4431404, -76.479685 42.443091)",,,,,,,,
213490755,4051838988,0,803001890,footway,False,True,5.953,,"LINESTRING (-76.479666 42.4431404, -76.4796493 42.4431925)",,,,,,,,
213490788,4063684611,0,404099136,service,False,False,7.69,,"LINESTRING (-76.481471 42.4441135, -76.4815647 42.4441149)",driveway,,,,,,,
213490788,4051884131,0,536258930,tertiary,False,False,41.357,Hoy Road,"LINESTRING (-76.481471 42.4441135, -76.4815136 42.4444841)",,,2,25 mph,,,,
213490788,4051825712,0,402771485,tertiary,False,True,142.122,Hoy Road,"LINESTRING (-76.481471 42.4441135, -76.4814136 42.4439039, -76.4813633 42.4437814, -76.4813084 42.4436773, -76.4812467 42.4435879, -76.4811717 42.4435057, -76.4810868 42.4434352, -76.4809847 42.4433749, -76.4808625 42.4433252, -76.4807294 42.4432817, -76.4805946 42.4432483, -76.4804388 42.4432175)",,,2,25 mph,,,,
213490794,5780807134,0,610382922,footway,False,True,5.356,,"LINESTRING (-76.4814635 42.4451653, -76.4814735 42.4452129)",,,,,,,,
213490794,5780807136,0,610382923,footway,False,False,10.283,,"LINESTRING (-76.4814635 42.4451653, -76.4815857 42.4451448)",,,,,,,,
213490794,4051838981,0,402771482,footway,False,True,74.945,,"LINESTRING (-76.4814635 42.4451653, -76.4814572 42.4450204, -76.481429 42.4447726, -76.481414 42.4446868, -76.4813731 42.44461, -76.4813548 42.4444995)",,,,,,,,
213490794,7847900842,0,841089859,footway,False,True,126.34299999999999,,"LINESTRING (-76.4814635 42.4451653, -76.4813822 42.4451636, -76.4811828 42.4451715, -76.4810285 42.4451666, -76.4806881 42.4451715, -76.4805539 42.4452019, -76.4802786 42.4452048, -76.4799305 42.445207)",,,,,,,,
213490797,1314724080,0,404098983,residential,False,False,33.995,Statler Drive,"LINESTRING (-76.4815746 42.4454823, -76.4815802 42.445788)",,,,,,,,
213490797,2095832629,0,404098983,residential,False,True,5.26,Statler Drive,"LINESTRING (-76.4815746 42.4454823, -76.4815748 42.445435)",,,,,,,,
213490797,5780807110,0,610382920,footway,False,True,4.595,,"LINESTRING (-76.4815746 42.4454823, -76.4816306 42.4454824)",,,,,,,,
213490797,5780807132,0,"[610382920, 610382921]",footway,False,False,10.913,,"LINESTRING (-76.4815746 42.4454823, -76.4815123 42.4454866, -76.4815161 42.4454347)",,,,,,,,
213495833,213486711,0,20189318,tertiary,False,False,8.884,Wait Avenue,"LINESTRING (-76.4810339 42.4531584, -76.480951 42.4532098)",,,2,30 mph,,,,
213495833,213467533,0,20189318,tertiary,False,True,8.462,Wait Avenue,"LINESTRING (-76.4810339 42.4531584, -76.4811257 42.4531237)",,,2,30 mph,,,,
213495833,5224155440,0,539944059,footway,False,False,7.382,,"LINESTRING (-76.4810339 42.4531584, -76.4810691 42.4532195)",,,,,,,,
213495833,5224155402,0,"[539944059, 539944068]",footway,False,True,7.849,Thurston Avenue,"LINESTRING (-76.4810339 42.4531584, -76.4810007 42.4531017, -76.4809975 42.4530932)",,,,,,,,
213495860,213441271,0,20189318,tertiary,False,False,58.587,Wait Avenue,"LINESTRING (-76.4810245 42.4541416, -76.4811004 42.4542428, -76.4811908 42.4543326, -76.4813286 42.4544485, -76.4814895 42.4545321)",,,2,30 mph,,,,
213495860,213486711,0,20189318,tertiary,False,True,114.82700000000001,Wait Avenue,"LINESTRING (-76.4810245 42.4541416, -76.4809358 42.4540172, -76.480792 42.4538156, -76.4807685 42.4537666, -76.4807398 42.4537138, -76.4807223 42.4536698, -76.4807202 42.4536119, -76.4807172 42.4535511, -76.4807337 42.453481, -76.4807656 42.4534128, -76.4808011 42.4533569, -76.4808301 42.4533096, -76.480951 42.4532098)",,,2,30 mph,,,,
213495860,10127141783,0,1106711660,service,False,False,46.191,,"LINESTRING (-76.4810245 42.4541416, -76.4813615 42.4541254, -76.4813574 42.4539592)",driveway,,,15 mph,,,,
213495881,5224155414,0,20189744,service,False,True,5.734,Kelvin Place,"LINESTRING (-76.4822946 42.4546706, -76.482304 42.4546195)",,,,,,,,
213495881,6157662936,0,199586121,residential,False,False,7.187,Kelvin Place,"LINESTRING (-76.4822946 42.4546706, -76.4822974 42.4547352)",,,,,,,,
213495881,2095822827,0,347342121,residential,False,False,54.083,Wait Avenue,"LINESTRING (-76.4822946 42.4546706, -76.4825336 42.4546898, -76.4829521 42.4547016)",,,,,,,,
213495881,213441271,0,347342121,residential,False,True,68.068,Wait Avenue,"LINESTRING (-76.4822946 42.4546706, -76.482113 42.45465, -76.481944 42.454634, -76.481701 42.454588, -76.481565 42.454553, -76.4814895 42.4545321)",,,,,,,,
213495910,6157662810,0,20189587,residential,False,False,6.294,Lodge Way,"LINESTRING (-76.484597 42.454014, -76.4846342 42.4540635)",,,1,,,,,
213495910,213412950,0,347342121,residential,False,False,21.178,Wait Avenue,"LINESTRING (-76.484597 42.454014, -76.4847571 42.4538646)",,,,,,,,
213495910,6157662800,0,347342121,residential,False,True,84.46800000000002,Wait Avenue,"LINESTRING (-76.484597 42.454014, -76.484559 42.45406, -76.484394 42.45422, -76.48427 42.454325, -76.484176 42.454385, -76.483976 42.454486, -76.4838654 42.4545345)",,,,,,,,
213499695,213512122,0,20190477,residential,False,False,30.044,Heights Court,"LINESTRING (-76.485381 42.45504, -76.485747 42.455031)",,,,,,,,
213499695,6157662810,0,20189587,residential,False,True,124.701,Lodge Way,"LINESTRING (-76.485381 42.45504, -76.485344 42.454986, -76.485232 42.454844, -76.485141 42.454737, -76.4846342 42.4540635)",,,1,,,,,
213499695,213442507,0,20190477,residential,False,True,125.305,Heights Court,"LINESTRING (-76.485381 42.45504, -76.48497 42.45505, -76.483855 42.455087)",,,,,,,,
213501743,213442513,0,20192425,residential,True,False,121.273,Dearborn Place,"LINESTRING (-76.4829093 42.4560094, -76.482978 42.455976, -76.483031 42.455948, -76.483295 42.455778, -76.483663 42.455512, -76.483755 42.455439, -76.483833 42.455366, -76.483866 42.455321, -76.483885 42.455266, -76.483916 42.45523)",,,,,,,,
213501743,213442529,0,"[199586121, 200875159]",residential,False,False,313.0729999999999,"['Kelvin Place', 'Brook Lane']","LINESTRING (-76.4829093 42.4560094, -76.483337 42.456318, -76.48342 42.456389, -76.483469 42.456438, -76.483522 42.4565, -76.483583 42.456608, -76.483687 42.456836, -76.483716 42.456872, -76.483755 42.456907, -76.483803 42.456933, -76.483856 42.456951, -76.484259 42.457036, -76.484354 42.457034, -76.484448 42.457024, -76.484536 42.456996, -76.484614 42.456955, -76.484739 42.456876, -76.4848 42.456831, -76.484857 42.456776, -76.484906 42.456717, -76.484946 42.456657, -76.484978 42.456594, -76.485068 42.456345, -76.485081 42.456309, -76.485166 42.456132, -76.485209 42.456055)",,,,,,,,
213501743,6157662936,0,199586121,residential,False,True,154.94500000000002,Kelvin Place,"LINESTRING (-76.4829093 42.4560094, -76.482647 42.455746, -76.482516 42.455599, -76.482437 42.455479, -76.482375 42.455358, -76.482331 42.455228, -76.482316 42.455161, -76.4822974 42.4547352)",,,,,,,,
213502556,213502559,0,20189793,tertiary,False,False,52.214,Warren Road,"LINESTRING (-76.4684166 42.457422, -76.4683261 42.4578868)",,,,,,,,
213502556,8503870859,0,915491954,service,False,True,8.804,,"LINESTRING (-76.4684166 42.457422, -76.4683094 42.4574257)",,,,,,,,
213502556,213429518,0,20189793,tertiary,False,True,77.766,Warren Road,"LINESTRING (-76.4684166 42.457422, -76.468529 42.456784, -76.468528 42.456728)",,,,,,,,
213502559,213502556,0,20189793,tertiary,False,True,52.214,Warren Road,"LINESTRING (-76.4683261 42.4578868, -76.4684166 42.457422)",,,,,,,,
213502559,213429538,0,20191456,service,True,False,22.491,Moakley House,"LINESTRING (-76.4683261 42.4578868, -76.4681597 42.4579412, -76.468077 42.4579712)",,,,,,,,
213505804,213511362,0,347340022,tertiary,False,False,251.95199999999997,Stewart Avenue,"LINESTRING (-76.4908122 42.450469, -76.4908563 42.4507156, -76.4909675 42.4515739, -76.4909693 42.4516776, -76.4909588 42.4517179, -76.4909343 42.4517681, -76.4908803 42.4518226, -76.4908183 42.4518596, -76.4907177 42.4518926, -76.4906083 42.4518986, -76.4904923 42.4518906, -76.4903873 42.4518786, -76.4902707 42.4518718, -76.4901563 42.4518726, -76.4900414 42.4518965, -76.4899438 42.451943, -76.4898883 42.4519846, -76.4898568 42.452017, -76.4898313 42.4520752)",,,,30 mph,,,,
213505804,213511305,0,347340022,tertiary,False,True,67.819,Stewart Avenue,"LINESTRING (-76.4908122 42.450469, -76.4904542 42.4500455, -76.4904189 42.4499936, -76.4903833 42.4499479)",,,,30 mph,,,,
213507621,5296205003,0,548202368,service,False,False,28.536,,"LINESTRING (-76.4886453 42.4438786, -76.4887261 42.4440658, -76.4887322 42.4441258)",parking_aisle,,,,,,,
213508872,213508900,0,20190263,residential,False,False,16.887,Fall Creek Drive,"LINESTRING (-76.486113 42.452671, -76.486158 42.452688, -76.486304 42.452727)",,,,,,,,
213508872,5285957646,0,"[20190265, 20190263]",residential,False,True,289.93,Fall Creek Drive,"LINESTRING (-76.486113 42.452671, -76.486038 42.452627, -76.485973 42.452596, -76.485787 42.452531, -76.48573 42.452518, -76.485619 42.452502, -76.485508 42.452494, -76.485437 42.4525, -76.485373 42.4525, -76.485193 42.452516, -76.484777 42.452585, -76.484607 42.452623, -76.484397 42.452689, -76.484036 42.452824, -76.483592 42.452947, -76.483585 42.452992, -76.483592 42.453086, -76.483627 42.453383, -76.4836694 42.4535644)",,,,,,,,
213508872,8905096466,0,"[962688066, 116421789, 116421838]",footway,False,True,113.15100000000001,Suspension Bridge,"LINESTRING (-76.486113 42.452671, -76.4860583 42.4524219, -76.4860703 42.4516728, -76.4860726 42.4516568)",,,,,,,yes,
213508900,213508921,0,20190263,residential,False,False,153.38,Fall Creek Drive,"LINESTRING (-76.486304 42.452727, -76.486398 42.452753, -76.486612 42.452777, -76.486776 42.452784, -76.487427 42.452775, -76.487984 42.452773, -76.488164 42.452766)",,,,,,,,
213508900,213508872,0,20190263,residential,False,True,16.887,Fall Creek Drive,"LINESTRING (-76.486304 42.452727, -76.486158 42.452688, -76.486113 42.452671)",,,,,,,,
213508900,213466733,0,20191196,residential,False,False,50.626000000000005,Highland Avenue,"LINESTRING (-76.486304 42.452727, -76.486312 42.453047, -76.486301 42.453182)",,,,,,,,
213508921,213508900,0,20190263,residential,False,True,153.38,Fall Creek Drive,"LINESTRING (-76.488164 42.452766, -76.487984 42.452773, -76.487427 42.452775, -76.486776 42.452784, -76.486612 42.452777, -76.486398 42.452753, -76.486304 42.452727)",,,,,,,,
213508921,213533092,0,20193214,residential,False,True,94.799,Barton Place,"LINESTRING (-76.488164 42.452766, -76.488146 42.452852, -76.488127 42.453064, -76.488138 42.453617)",,,,,,,,
213509525,2095800472,0,931491815,residential,False,True,18.727,Sisson Place,"LINESTRING (-76.480133 42.455153, -76.480361 42.4551449)",,,,30 mph,,,,
213509525,2095800549,0,199584313,service,False,False,111.44599999999998,,"LINESTRING (-76.480133 42.455153, -76.4801198 42.4552794, -76.4801037 42.4553704, -76.4801198 42.4554656, -76.4801842 42.4555445, -76.480313 42.4555881, -76.4804658 42.4555915, -76.4806288 42.455595, -76.480726 42.455596, -76.480852 42.4555951, -76.4809757 42.4555756)",,,,,,,,
213509525,213482150,0,931491815,residential,False,False,41.693,Sisson Place,"LINESTRING (-76.480133 42.455153, -76.4799385 42.4551627, -76.4797081 42.4550061)",,,,30 mph,,,,
213509549,2095800376,0,199584332,footway,False,True,20.273,,"LINESTRING (-76.4771941 42.4553093, -76.477105 42.4552722, -76.4770031 42.4551963)",,,,,,,,
213509549,213442541,0,677427916,residential,False,True,54.80200000000001,Northcross Road,"LINESTRING (-76.4771941 42.4553093, -76.477563 42.455384, -76.477629 42.455392, -76.4778438 42.4554218)",,,,30 mph,,,,
213509549,2095800379,0,721044570,service,False,False,50.831999999999994,RPCC Loading Dock,"LINESTRING (-76.4771941 42.4553093, -76.4771231 42.4554341, -76.4769766 42.4557372)",,,,,private,,,
213509549,2095800545,0,721044570,service,False,True,31.113999999999997,RPCC Loading Dock,"LINESTRING (-76.4771941 42.4553093, -76.4772319 42.4552068, -76.47725 42.4550965, -76.4772455 42.4550341)",,,,,private,,,
213511300,5285957685,0,117146527,tertiary,False,True,6.425,University Avenue,"LINESTRING (-76.4903491 42.4492908, -76.4904273 42.4492939)",,,2,30 mph,,,,
213511300,5285957776,0,347340022,tertiary,False,False,8.407,Stewart Avenue,"LINESTRING (-76.4903491 42.4492908, -76.4903502 42.4493664)",,,,30 mph,,,,
213511300,5285957684,0,677427921,tertiary,False,False,7.326,University Avenue,"LINESTRING (-76.4903491 42.4492908, -76.49026 42.4492865)",,,2,30 mph,,,,
213511300,5285957686,0,677427922,tertiary,False,True,7.184,Stewart Avenue,"LINESTRING (-76.4903491 42.4492908, -76.49035 42.4492262)",,,,,,,,
