u,v,key,osmid,highway,oneway,reversed,length,name,geometry,tunnel,lanes,bridge
1153929777,1153929817,0,98582987,unclassified,False,True,21.461,,"LINESTRING (114.3524225 30.4736713, 114.3526464 30.4736678)",,,
1153929777,1153929784,0,99812513,unclassified,False,False,38.736,,"LINESTRING (114.3524225 30.4736713, 114.3527755 30.473841)",,,
1153929777,1221037851,0,106041981,footway,False,True,57.399,,"LINESTRING (114.3524225 30.4736713, 114.3524218 30.4741875)",,,
1153929780,1140522970,0,126468831,residential,False,False,60.673,红豆路,"LINESTRING (114.3576787 30.4717057, 114.3576642 30.4711602)",,,
1153929780,1153929786,0,126468831,residential,False,True,46.87,红豆路,"LINESTRING (114.3576787 30.4717057, 114.3576745 30.4721272)",,,
1153929780,1153929882,0,99812549,living_street,False,True,122.836,,"LINESTRING (114.3576787 30.4717057, 114.357816 30.4717001, 114.3589602 30.4716894)",,,
1153929781,1140523081,0,98842768,tertiary,False,False,116.847,学府路,"LINESTRING (114.3521151 30.4727051, 114.3509919 30.4731139)",,,
1153929781,1153929815,0,98842768,tertiary,False,True,39.352,学府路,"LINESTRING (114.3521151 30.4727051, 114.3524863 30.4725538)",,,
1153929781,1153929794,0,99812545,unclassified,False,True,55.69800000000001,,"LINESTRING (114.3521151 30.4727051, 114.3522503 30.473003, 114.3522677 30.4731834)",,,
1153929783,1124470964,0,920121542,unclassified,False,False,45.833,金菊路,"LINESTRING (114.3580412 30.4796906, 114.3581538 30.47929)",,,
1153929784,1143420712,0,97055889,unclassified,False,False,18.875,,"LINESTRING (114.3527755 30.473841, 114.3527708 30.4736713)",,,
1153929784,1221037798,0,97055889,unclassified,False,True,29.797,,"LINESTRING (114.3527755 30.473841, 114.3527824 30.4741089)",,,
1153929784,1153929777,0,99812513,unclassified,False,True,38.736,,"LINESTRING (114.3527755 30.473841, 114.3524225 30.4736713)",,,
1153929784,1221037851,0,106041965,footway,False,True,52.29,,"LINESTRING (114.3527755 30.473841, 114.352497 30.4740501, 114.3524218 30.4741875)",,,
1153929786,1153929780,0,126468831,residential,False,False,46.87,红豆路,"LINESTRING (114.3576745 30.4721272, 114.3576787 30.4717057)",,,
1153929786,1153929806,0,126468831,residential,False,True,47.636,红豆路,"LINESTRING (114.3576745 30.4721272, 114.3576735 30.4725556)",,,
1153929786,1153929859,0,849511857,living_street,False,False,97.725,,"LINESTRING (114.3576745 30.4721272, 114.3566548 30.4721298)",,,
1153929791,1153929768,0,99812506,residential,False,False,21.892,,"LINESTRING (114.3509162 30.4821746, 114.3509225 30.4819778)",,,
1153929792,1143421171,0,98582983,tertiary,False,False,11.464,,"LINESTRING (114.3557505 30.4748981, 114.3557497 30.474795)",,,
1153929792,1153929816,0,99812544,living_street,False,True,97.995,,"LINESTRING (114.3557505 30.4748981, 114.3567728 30.4748785)",,,
1153929792,1153929803,0,98582983,tertiary,False,True,125.363,,"LINESTRING (114.3557505 30.4748981, 114.35575 30.4756604, 114.3557541 30.4760255)",,,
1153929794,1153929766,0,99812545,unclassified,False,True,150.356,,"LINESTRING (114.3522677 30.4731834, 114.350699 30.4732052)",,,
1153929794,1153929767,0,99812511,unclassified,False,False,54.076,,"LINESTRING (114.3522677 30.4731834, 114.3522587 30.4732384, 114.3522405 30.4735883, 114.3522428 30.4736688)",yes,,
1153929794,1153929781,0,99812545,unclassified,False,False,55.69800000000001,,"LINESTRING (114.3522677 30.4731834, 114.3522503 30.473003, 114.3521151 30.4727051)",,,
1153929796,1143421171,0,98582983,tertiary,False,True,101.933,,"LINESTRING (114.3557654 30.4738784, 114.3557497 30.474795)",,,
1153929796,1221037724,0,943191006,unclassified,False,False,174.874,,"LINESTRING (114.3557654 30.4738784, 114.3539407 30.4738903)",,,
1153929796,7925663881,0,943191008,tertiary,False,False,103.846,,"LINESTRING (114.3557654 30.4738784, 114.3557621 30.4729445)",,,
1153929796,7925663807,0,"[849511845, 943191007]",unclassified,False,True,86.34700000000001,,"LINESTRING (114.3557654 30.4738784, 114.3562446 30.4738787, 114.3566664 30.473878)",,,
1153929798,1143435693,0,98843984,residential,False,True,13.046,,"LINESTRING (114.350738 30.4819778, 114.3507408 30.4818605)",,,
1153929798,1153929768,0,99812525,residential,False,True,17.68,,"LINESTRING (114.350738 30.4819778, 114.3509225 30.4819778)",,,
1153929798,1143435692,0,98843984,residential,False,False,101.477,,"LINESTRING (114.350738 30.4819778, 114.3507344 30.4821495, 114.3501802 30.4821664, 114.3501098 30.48213, 114.3498868 30.4821343)",,,
1153929801,1153929815,0,99812519,unclassified,False,True,26.902,,"LINESTRING (114.352588 30.4727793, 114.3524863 30.4725538)",,,
1153929801,1153929831,0,99812543,service,False,False,24.372,,"LINESTRING (114.352588 30.4727793, 114.3528185 30.4726867)",,,
1153929801,7966695513,0,99812519,unclassified,False,False,26.444000000000003,,"LINESTRING (114.352588 30.4727793, 114.3526443 30.4729097, 114.3526491 30.4730083)",,,
1153929802,7966695455,0,98582975,tertiary,False,False,47.669,樱花路,"LINESTRING (114.3597483 30.4745002, 114.3597491 30.4740715)",,,
1153929802,1143421078,0,98582975,tertiary,False,True,24.308,樱花路,"LINESTRING (114.3597483 30.4745002, 114.3597498 30.4747188)",,,
1153929802,1153929838,0,99812537,living_street,False,False,107.286,,"LINESTRING (114.3597483 30.4745002, 114.3586288 30.4744986)",,,
1153929803,7966694333,0,943191009,tertiary,False,True,82.228,狮子山大道,"LINESTRING (114.3557541 30.4760255, 114.3566121 30.4760325)",,,
1153929803,1153929792,0,98582983,tertiary,False,False,125.363,,"LINESTRING (114.3557541 30.4760255, 114.35575 30.4756604, 114.3557505 30.4748981)",,,
1153929803,1124414325,0,98582999,tertiary,False,False,97.261,狮子山大道,"LINESTRING (114.3557541 30.4760255, 114.3555106 30.4760216, 114.3547393 30.4760129)",,,
1153929803,1401839438,0,920121543,unclassified,False,True,136.60399999999998,,"LINESTRING (114.3557541 30.4760255, 114.3557512 30.4763948, 114.3557358 30.4772539)",,,
1153929806,8370528828,0,98582973,living_street,False,False,37.817,,"LINESTRING (114.3576735 30.4725556, 114.3580681 30.4725549)",,,
1153929806,1153929786,0,126468831,residential,False,False,47.636,红豆路,"LINESTRING (114.3576735 30.4725556, 114.3576745 30.4721272)",,,
1153929806,7925663880,0,126468831,residential,False,True,42.216,红豆路,"LINESTRING (114.3576735 30.4725556, 114.3576607 30.4729351)",,,
1153929815,1153929781,0,98842768,tertiary,False,False,39.352,学府路,"LINESTRING (114.3524863 30.4725538, 114.3521151 30.4727051)",,,
1153929815,1140523010,0,98842768,tertiary,False,True,25.13,学府路,"LINESTRING (114.3524863 30.4725538, 114.3527256 30.4724614)",,,
1153929815,1153929801,0,99812519,unclassified,False,False,26.902,,"LINESTRING (114.3524863 30.4725538, 114.352588 30.4727793)",,,
1153929816,1153929792,0,99812544,living_street,False,False,97.995,,"LINESTRING (114.3567728 30.4748785, 114.3557505 30.4748981)",,,
1153929816,7925663811,0,849511850,living_street,False,True,25.669,,"LINESTRING (114.3567728 30.4748785, 114.3567675 30.4751093)",,,
1153929816,7925663820,0,854259588,residential,False,False,60.822,,"LINESTRING (114.3567728 30.4748785, 114.3567841 30.4743316)",,,
1153929816,1153929927,0,99812540,living_street,False,True,86.424,,"LINESTRING (114.3567728 30.4748785, 114.3569631 30.4747969, 114.3573493 30.4746393, 114.3576102 30.4746191)",,,
1153929817,1153929777,0,98582987,unclassified,False,False,21.461,,"LINESTRING (114.3526464 30.4736678, 114.3524225 30.4736713)",,,
1153929817,1143420712,0,98582987,unclassified,False,True,11.928,,"LINESTRING (114.3526464 30.4736678, 114.3527708 30.4736713)",,,
1153929817,7966695513,0,"[106041957, 99812519]",unclassified,False,True,73.535,,"LINESTRING (114.3526464 30.4736678, 114.3526479 30.4735851, 114.3526578 30.4732362, 114.3526686 30.47319, 114.3526491 30.4730083)",yes,,
1153929819,1221037963,0,97053047,unclassified,False,False,13.791,,"LINESTRING (114.3520649 30.474124, 114.3521344 30.4740154)",,,
1153929819,1140523104,0,97053047,unclassified,False,True,10.784,,"LINESTRING (114.3520649 30.474124, 114.3520181 30.4742122)",,,
1153929819,1153929767,0,98582987,unclassified,False,True,67.894,,"LINESTRING (114.3520649 30.474124, 114.3520652 30.4736665, 114.3522428 30.4736688)",,,
1153929821,8485586121,0,98582980,unclassified,False,False,34.717,,"LINESTRING (114.3539247 30.4730029, 114.3539284 30.4726907)",,,
1153929821,1153929752,0,98582980,unclassified,False,True,74.179,,"LINESTRING (114.3539247 30.4730029, 114.3539287 30.47367)",,,
1153929821,7966695508,0,99812538,cycleway,False,True,68.726,,"LINESTRING (114.3539247 30.4730029, 114.3535795 30.4730878, 114.353501 30.4731057, 114.3534341 30.4731057, 114.3533921 30.4730802, 114.3533391 30.4729513)",,,
1153929831,1140523010,0,99812529,service,False,False,26.587,,"LINESTRING (114.3528185 30.4726867, 114.3527256 30.4724614)",,,
1153929831,1153929775,0,99812543,service,False,False,84.542,,"LINESTRING (114.3528185 30.4726867, 114.3536397 30.472409)",,,
1153929831,1153929801,0,99812543,service,False,True,24.372,,"LINESTRING (114.3528185 30.4726867, 114.352588 30.4727793)",,,
1153929834,1153929867,0,99812517,service,False,False,19.572,,"LINESTRING (114.3537367 30.4726525, 114.3539302 30.4725962)",,,
1153929834,4719839483,0,99812517,service,False,True,7.161,,"LINESTRING (114.3537367 30.4726525, 114.3536666 30.4726748)",,,
1153929834,1153929775,0,99812536,service,False,False,28.627,,"LINESTRING (114.3537367 30.4726525, 114.3536397 30.472409)",,,
1153929837,9255428093,0,98582975,tertiary,False,False,41.159,樱花路,"LINESTRING (114.3595267 30.4774144, 114.3595946 30.4770489)",,,
1153929837,1140522956,0,98582975,tertiary,False,True,111.418,樱花路,"LINESTRING (114.3595267 30.4774144, 114.3593924 30.4784097)",,,
1153929837,1153929865,0,99812512,footway,False,False,121.972,,"LINESTRING (114.3595267 30.4774144, 114.3582542 30.4774375)",,,
1153929838,1153929912,0,98582982,residential,False,False,12.791,金菊路（荟园主干道）,"LINESTRING (114.3586288 30.4744986, 114.3586318 30.4746136)",,,
1153929838,1153929802,0,99812537,living_street,False,True,107.286,,"LINESTRING (114.3586288 30.4744986, 114.3597483 30.4745002)",,,
1153929838,1153929845,0,98582982,residential,False,True,61.572,金菊路（荟园主干道）,"LINESTRING (114.3586288 30.4744986, 114.3586239 30.4741486, 114.3586224 30.4739449)",,,
1153929840,1153929898,0,98582982,residential,False,False,28.936,金菊路（荟园主干道）,"LINESTRING (114.3586308 30.4752141, 114.3586264 30.4754743)",,,
1153929840,1140522949,0,98582982,residential,False,True,20.183,金菊路（荟园主干道）,"LINESTRING (114.3586308 30.4752141, 114.358629 30.4750326)",,,
1153929840,1153929856,0,99812534,living_street,False,True,107.235,,"LINESTRING (114.3586308 30.4752141, 114.3597497 30.4752031)",,,
1153929845,7925663808,0,98582982,residential,False,True,27.131,金菊路（荟园主干道）,"LINESTRING (114.3586224 30.4739449, 114.3586303 30.473701)",,,
1153929845,1153929938,0,99812504,living_street,False,True,107.999,,"LINESTRING (114.3586224 30.4739449, 114.3597493 30.473952)",,,
1153929845,1153929838,0,98582982,residential,False,False,61.572,金菊路（荟园主干道）,"LINESTRING (114.3586224 30.4739449, 114.3586239 30.4741486, 114.3586288 30.4744986)",,,
1153929856,1143421078,0,98582975,tertiary,False,False,53.852,樱花路,"LINESTRING (114.3597497 30.4752031, 114.3597498 30.4747188)",,,
1153929856,1143333538,0,98582975,tertiary,False,True,91.38,樱花路,"LINESTRING (114.3597497 30.4752031, 114.3597351 30.4760248)",,,
1153929856,1153929840,0,99812534,living_street,False,False,107.235,,"LINESTRING (114.3597497 30.4752031, 114.3586308 30.4752141)",,,
1153929859,1153929877,0,849511842,living_street,False,False,84.171,,"LINESTRING (114.3566548 30.4721298, 114.3566432 30.4713729)",,,
1153929859,7925663882,0,849511842,living_street,False,True,18.506,,"LINESTRING (114.3566548 30.4721298, 114.3566584 30.4722962)",,,
1153929859,1153929786,0,849511857,living_street,False,True,97.725,,"LINESTRING (114.3566548 30.4721298, 114.3576745 30.4721272)",,,
1153929865,9255428094,0,98582994,tertiary,False,False,42.376,金菊路,"LINESTRING (114.3582542 30.4774375, 114.3582538 30.4770564)",,,
1153929865,1157121749,0,98582994,tertiary,False,True,91.48,金菊路,"LINESTRING (114.3582542 30.4774375, 114.358256 30.4782602)",,,
1153929865,1153929837,0,99812512,footway,False,True,121.972,,"LINESTRING (114.3582542 30.4774375, 114.3595267 30.4774144)",,,
1153929867,1140522959,0,98582980,unclassified,False,False,57.556,,"LINESTRING (114.3539302 30.4725962, 114.3539265 30.4720786)",,,
1153929867,8485586121,0,98582980,unclassified,False,True,10.509,,"LINESTRING (114.3539302 30.4725962, 114.3539284 30.4726907)",,,
1153929867,1153929834,0,99812517,service,False,True,19.572,,"LINESTRING (114.3539302 30.4725962, 114.3537367 30.4726525)",,,
1153929872,1124470957,0,98582986,living_street,False,False,60.803,红豆路,"LINESTRING (114.3573474 30.4754839, 114.3573522 30.4760307)",,,
1153929872,1153929898,0,99812542,living_street,False,True,122.575,,"LINESTRING (114.3573474 30.4754839, 114.3586264 30.4754743)",,,
1153929872,7925663812,0,98582986,living_street,False,True,41.441,红豆路,"LINESTRING (114.3573474 30.4754839, 114.3573439 30.4751759, 114.3573547 30.4751119)",,,
1153929876,1140523069,0,849511843,living_street,False,True,104.799,,"LINESTRING (114.359732 30.4734546, 114.3586385 30.4734474)",,,
1153929876,1140523086,0,98582975,tertiary,False,False,105.116,樱花路,"LINESTRING (114.359732 30.4734546, 114.359563 30.472959, 114.3594051 30.4725524)",,,
1153929876,1153929938,0,98582975,tertiary,False,True,55.335,樱花路,"LINESTRING (114.359732 30.4734546, 114.3597352 30.4735119, 114.3597493 30.473952)",,,
1153929877,1140523132,0,98842768,tertiary,False,False,88.14,学府路,"LINESTRING (114.3566432 30.4713729, 114.3557553 30.4715795)",,,
1153929877,1401881620,0,98842768,tertiary,False,True,23.476,学府路,"LINESTRING (114.3566432 30.4713729, 114.3568784 30.4713139)",,,
1153929877,1153929859,0,849511842,living_street,False,True,84.171,,"LINESTRING (114.3566432 30.4713729, 114.3566548 30.4721298)",,,
1153929879,1140523086,0,98582973,living_street,False,False,73.602,,"LINESTRING (114.3586371 30.472554, 114.3594051 30.4725524)",,,
1153929879,8370528845,0,98582973,living_street,False,True,22.014,,"LINESTRING (114.3586371 30.472554, 114.3584074 30.4725544)",,,
1153929879,8370528825,0,849511844,living_street,False,True,39.631,,"LINESTRING (114.3586371 30.472554, 114.3586346 30.4729104)",,,
1153929882,7966695490,0,98582975,tertiary,False,False,35.767,樱花路,"LINESTRING (114.3589602 30.4716894, 114.3588002 30.4713988)",,,
1153929882,1140523086,0,98582975,tertiary,False,True,105.015,樱花路,"LINESTRING (114.3589602 30.4716894, 114.3591629 30.4720967, 114.3593051 30.4723642, 114.3594051 30.4725524)",,,
1153929882,1153929780,0,99812549,living_street,False,False,122.836,,"LINESTRING (114.3589602 30.4716894, 114.357816 30.4717001, 114.3576787 30.4717057)",,,
1153929885,1140522959,0,98842768,tertiary,False,True,41.117,学府路,"LINESTRING (114.3535252 30.4722094, 114.3539265 30.4720786)",,,
1153929885,1153929775,0,99812536,service,False,True,24.759,,"LINESTRING (114.3535252 30.4722094, 114.3536397 30.472409)",,,
1153929885,7966695405,0,98842768,tertiary,False,False,51.635999999999996,学府路,"LINESTRING (114.3535252 30.4722094, 114.3532345 30.4722952, 114.3530184 30.4723668)",,,
1153929896,1124864385,0,98582998,steps,False,True,29.634,,"LINESTRING (114.3524635 30.4784385, 114.3524652 30.478705)",,,
1153929898,1140523193,0,98582982,residential,False,False,61.514,金菊路（荟园主干道）,"LINESTRING (114.3586264 30.4754743, 114.3586295 30.4760275)",,,
1153929898,1153929840,0,98582982,residential,False,True,28.936,金菊路（荟园主干道）,"LINESTRING (114.3586264 30.4754743, 114.3586308 30.4752141)",,,
1153929898,1153929872,0,99812542,living_street,False,False,122.575,,"LINESTRING (114.3586264 30.4754743, 114.3573474 30.4754839)",,,
1153929902,1153929935,0,99812535,unclassified,False,False,90.574,,"LINESTRING (114.3625849 30.4765885, 114.3628182 30.4763678, 114.3633758 30.4761799)",,,
1153929910,1124414181,0,97053046,unclassified,False,True,12.373,,"LINESTRING (114.3502311 30.4792735, 114.3502788 30.4793769)",,,
1153929910,1124414320,0,97094341,unclassified,False,False,138.514,,"LINESTRING (114.3502311 30.4792735, 114.3487858 30.4792897)",,,
1153929910,1153929911,0,97094341,unclassified,False,True,46.891,,"LINESTRING (114.3502311 30.4792735, 114.3507197 30.4792963)",,,
1153929910,1153929918,0,126185130,unclassified,False,False,28.489,,"LINESTRING (114.3502311 30.4792735, 114.3502397 30.4790174)",,,
1153929911,1153929910,0,97094341,unclassified,False,False,46.891,,"LINESTRING (114.3507197 30.4792963, 114.3502311 30.4792735)",,,
1153929911,1143420752,0,97094341,unclassified,False,True,59.641,,"LINESTRING (114.3507197 30.4792963, 114.3513414 30.4793211)",,,
1153929911,1153929918,0,99812541,unclassified,False,True,55.476,,"LINESTRING (114.3507197 30.4792963, 114.3502397 30.4790174)",,,
1153929912,1140522949,0,98582982,residential,False,False,46.592,金菊路（荟园主干道）,"LINESTRING (114.3586318 30.4746136, 114.358629 30.4750326)",,,
1153929912,1153929838,0,98582982,residential,False,True,12.791,金菊路（荟园主干道）,"LINESTRING (114.3586318 30.4746136, 114.3586288 30.4744986)",,,
1153929912,1153929927,0,99812540,living_street,False,False,97.906,,"LINESTRING (114.3586318 30.4746136, 114.3576102 30.4746191)",,,
1153929918,1153929911,0,99812541,unclassified,False,False,55.476,,"LINESTRING (114.3502397 30.4790174, 114.3507197 30.4792963)",,,
1153929918,1153929925,0,126185130,unclassified,False,False,6.077,,"LINESTRING (114.3502397 30.4790174, 114.3502279 30.4789637)",,,
1153929918,1153929910,0,126185130,unclassified,False,True,28.489,,"LINESTRING (114.3502397 30.4790174, 114.3502311 30.4792735)",,,
