u,v,key,osmid,highway,access,oneway,reversed,length,name,geometry,bridge,tunnel,maxspeed,service,width
974479570,974479569,0,83688580,path,permissive,False,True,113.435,,"LINESTRING (116.327658 40.0093957, 116.3263273 40.0093527)",,,,,
974479574,974479576,0,83688581,path,permissive,False,False,109.785,,"LINESTRING (116.3257774 40.0098472, 116.3270653 40.0098887)",,,,,
974479574,930076810,0,1059455091,residential,permissive,False,False,24.95,明德路,"LINESTRING (116.3257774 40.0098472, 116.3255847 40.0100162)",,,,,
974479574,2354002839,0,1059455091,residential,permissive,False,True,21.369,明德路,"LINESTRING (116.3257774 40.0098472, 116.3259387 40.0097)",,,,,
974479576,974479574,0,83688581,path,permissive,False,True,109.785,,"LINESTRING (116.3270653 40.0098887, 116.3257774 40.0098472)",,,,,
974479579,974479580,0,83688582,path,permissive,False,False,107.883,,"LINESTRING (116.3252745 40.0102918, 116.3265396 40.0103407)",,,,,
974479579,930076823,0,1059455091,residential,permissive,False,False,18.64,明德路,"LINESTRING (116.3252745 40.0102918, 116.3251297 40.0104175)",,,,,
974479579,6956583370,0,1059455091,residential,permissive,False,True,18.439,明德路,"LINESTRING (116.3252745 40.0102918, 116.3254148 40.0101655)",,,,,
974479580,974479579,0,83688582,path,permissive,False,True,107.883,,"LINESTRING (116.3265396 40.0103407, 116.3252745 40.0102918)",,,,,
974486755,380421660,0,33432010,service,permissive,False,True,36.854,,"LINESTRING (116.3167199 40.0060797, 116.3167467 40.0057489)",,,,,
974486755,10948596754,0,"[33432010, 1047727739]","['unclassified', 'service']",permissive,False,"[False, True]",202.248,熙春路,"LINESTRING (116.3167199 40.0060797, 116.3154324 40.006014, 116.3154876 40.0051846)",,,,,
974486755,2353988155,0,226623271,footway,permissive,False,False,85.72800000000001,,"LINESTRING (116.3167199 40.0060797, 116.3171288 40.0061745, 116.3177058 40.0062141)",,,,,
974490968,975579498,0,22799951,unclassified,permissive,False,False,126.937,清华路,"LINESTRING (116.3198558 39.9997125, 116.3183699 39.9996258)",,,,,
974490968,9176648418,0,32954897,service,permissive,False,False,5.171,,"LINESTRING (116.3198558 39.9997125, 116.319856 39.999759)",,,,,
974490968,6959725348,0,"[1064533144, 993282843, 22799951]",unclassified,permissive,False,True,167.85,清华路,"LINESTRING (116.3198558 39.9997125, 116.3199258 39.999711, 116.3202162 39.9997044, 116.3203241 39.9996991, 116.3218259 39.9997076)",yes,,,,
974516630,8000890929,0,83689877,footway,,False,False,7.858,,"LINESTRING (116.3216537 40.0016083, 116.3217458 40.0016123)",,,,,
974516630,937644149,0,743595613,unclassified,permissive,False,False,49.619,学堂路,"LINESTRING (116.3216537 40.0016083, 116.3216009 40.0020527)",,,,,
974516630,942362873,0,743595613,unclassified,permissive,False,True,26.821,学堂路,"LINESTRING (116.3216537 40.0016083, 116.32169 40.0013687)",,,,,
974516635,974516637,0,83690609,footway,,False,False,73.048,,"LINESTRING (116.3221954 40.0016223, 116.3230524 40.0016467)",,,,,
974516635,8000890929,0,"[83690608, 83690609, 83689877]","['steps', 'footway']",,False,True,38.32,,"LINESTRING (116.3221954 40.0016223, 116.3220296 40.0016176, 116.3218901 40.0016177, 116.3217458 40.0016123)",,,,,
974516635,974516649,0,"[83689878, 1115143045, 1115143046]","['steps', 'footway']",,False,False,67.384,,"LINESTRING (116.3221954 40.0016223, 116.322211 40.0012176, 116.3222176 40.0010837, 116.3222201 40.0010166)",,,,,
974516637,974516635,0,83690609,footway,,False,True,73.048,,"LINESTRING (116.3230524 40.0016467, 116.3221954 40.0016223)",,,,,
974516637,10188911965,0,105255750,service,permissive,False,False,11.456,,"LINESTRING (116.3230524 40.0016467, 116.323059 40.0015438)",,,,,
974516637,10188911956,0,105255750,service,permissive,False,True,39.789,,"LINESTRING (116.3230524 40.0016467, 116.3230295 40.0020041)",,,,,
974516649,974520049,0,80343073,service,permissive,False,False,74.237,,"LINESTRING (116.3222201 40.0010166, 116.3230907 40.0010476)",,,,,
974516649,10188911966,0,80343073,service,permissive,False,True,33.106,,"LINESTRING (116.3222201 40.0010166, 116.3218318 40.0010037)",,,,,
974516649,974516635,0,"[1115143046, 1115143045, 83689878]","['steps', 'footway']",,False,True,67.384,,"LINESTRING (116.3222201 40.0010166, 116.3222176 40.0010837, 116.322211 40.0012176, 116.3221954 40.0016223)",,,,,
974520049,9330994785,0,80343073,service,permissive,False,False,73.58,,"LINESTRING (116.3230907 40.0010476, 116.3239536 40.0010782)",,,,,
974520049,974516649,0,80343073,service,permissive,False,True,74.237,,"LINESTRING (116.3230907 40.0010476, 116.3222201 40.0010166)",,,,,
974520049,1212972808,0,105255750,service,permissive,False,True,36.883,,"LINESTRING (116.3230907 40.0010476, 116.3230695 40.0013789)",,,,,
974520049,10188911960,0,1060954489,cycleway,permissive,False,True,38.174,,"LINESTRING (116.3230907 40.0010476, 116.3233942 40.0013002)",,,,,
975566047,937461945,0,83689302,unclassified,permissive,False,False,48.149,日新路,"LINESTRING (116.3257254 39.9962517, 116.3262893 39.9962814)",,,,,
975566047,992562845,0,83689302,unclassified,permissive,False,True,89.592,日新路,"LINESTRING (116.3257254 39.9962517, 116.3246744 39.9962215)",,,,,
975566047,9176580581,0,83787060,service,permissive,False,True,6.543,,"LINESTRING (116.3257254 39.9962517, 116.3257224 39.9963105)",,,,,
975566065,9740745700,0,1063588929,cycleway,,False,False,60.833,,"LINESTRING (116.3254693 39.9973529, 116.326183 39.9973721)",,,,,
975566065,9769277587,0,83787060,service,permissive,False,False,30.906,,"LINESTRING (116.3254693 39.9973529, 116.3254711 39.9973174, 116.325481 39.9970751)",,,,,
975566065,9235441578,0,1063588929,cycleway,,False,True,48.611,,"LINESTRING (116.3254693 39.9973529, 116.3254523 39.9977592, 116.3254499 39.9977898)",,,,,
975571160,10188912093,0,83787825,cycleway,,False,True,27.225,,"LINESTRING (116.322244 40.0052521, 116.3222298 40.0054967)",,,,,
975571160,2354041741,0,544171509,unclassified,permissive,False,True,60.591,至善路,"LINESTRING (116.322244 40.0052521, 116.3229534 40.0052927)",,,,,
975571160,975577618,0,83787825,cycleway,,False,False,42.038,,"LINESTRING (116.322244 40.0052521, 116.3222654 40.0050689, 116.3222802 40.0048751)",,,,,
975571160,7984064262,0,544171509,unclassified,permissive,False,False,74.752,至善路,"LINESTRING (116.322244 40.0052521, 116.3220812 40.0052212, 116.3219431 40.0051649, 116.3218436 40.0050989, 116.3217375 40.0050242, 116.3216195 40.0049552, 116.3215014 40.0049149)",,,,,
975577618,945575374,0,83787825,cycleway,,False,False,33.753,,"LINESTRING (116.3222802 40.0048751, 116.3223651 40.0045786)",,,,,
975577618,975577637,0,83789613,footway,,False,False,94.389,,"LINESTRING (116.3222802 40.0048751, 116.3233875 40.004909)",,,,,
975577618,975571160,0,83787825,cycleway,,False,True,42.038,,"LINESTRING (116.3222802 40.0048751, 116.3222654 40.0050689, 116.322244 40.0052521)",,,,,
975577633,975577637,0,83789612,footway,permissive,False,False,43.692,,"LINESTRING (116.3233664 40.0053016, 116.3233875 40.004909)",,,,,
975577633,10702086234,0,544171509,unclassified,permissive,False,False,4.26,至善路,"LINESTRING (116.3233664 40.0053016, 116.3233164 40.0053005)",,,,,
975577633,529544155,0,544171509,unclassified,permissive,False,True,78.289,至善路,"LINESTRING (116.3233664 40.0053016, 116.3242844 40.005337)",,,,,
975577637,2354497817,0,83789612,footway,permissive,False,False,28.749,,"LINESTRING (116.3233875 40.004909, 116.3234023 40.0046507)",,,,,
975577637,975577633,0,83789612,footway,permissive,False,True,43.692,,"LINESTRING (116.3233875 40.004909, 116.3233664 40.0053016)",,,,,
975577637,975577618,0,83789613,footway,,False,True,94.389,,"LINESTRING (116.3233875 40.004909, 116.3222802 40.0048751)",,,,,
975577637,2354497880,0,226683520,footway,,False,False,77.733,,"LINESTRING (116.3233875 40.004909, 116.3236777 40.0049152, 116.3242998 40.004928)",,,,,
975579498,2354067818,0,22799951,unclassified,permissive,False,False,7.77,清华路,"LINESTRING (116.3183699 39.9996258, 116.3182788 39.9996222)",,,,,
975579498,974490968,0,22799951,unclassified,permissive,False,True,126.937,清华路,"LINESTRING (116.3183699 39.9996258, 116.3198558 39.9997125)",,,,,
975579498,975579517,0,83789640,service,permissive,True,False,32.464999999999996,,"LINESTRING (116.3183699 39.9996258, 116.3183635 39.9996903, 116.3183386 39.9997898, 116.318258 39.9998996)",,,,,
975579502,2354067818,0,22799951,unclassified,permissive,False,True,8.371,清华路,"LINESTRING (116.3181807 39.9996178, 116.3182788 39.9996222)",,,,,
975579502,371156467,0,22799951,unclassified,permissive,False,False,234.504,清华路,"LINESTRING (116.3181807 39.9996178, 116.3179372 39.9995585, 116.3177242 39.9994668, 116.3167484 39.9989623, 116.3166265 39.998901, 116.3164578 39.9988433, 116.316256 39.9987883, 116.3159846 39.9987486, 116.3157305 39.9987335)",,,,,
975579517,9801013442,0,83789644,service,permissive,False,False,30.624,,"LINESTRING (116.318258 39.9998996, 116.3182409 40.0001747)",,,,,
975579517,10702142603,0,83789639,service,permissive,True,False,30.107999999999997,,"LINESTRING (116.318258 39.9998996, 116.3181728 39.9997751, 116.318172 39.9996839, 116.3181771 39.9996451)",,,,,
975702234,9176635518,0,83805332,service,,False,False,4.015,,"LINESTRING (116.3240328 39.9997767, 116.3240339 39.9997406)",,,,,
975702234,9330994786,0,1011349602,service,,False,False,5.076,,"LINESTRING (116.3240328 39.9997767, 116.32403 39.9998223)",,,,,
975702234,4723474912,0,1064533144,unclassified,permissive,False,True,46.257,清华路,"LINESTRING (116.3240328 39.9997767, 116.3245754 39.9997936)",,,,,
975702234,6959725348,0,1064533144,unclassified,permissive,False,False,188.143,清华路,"LINESTRING (116.3240328 39.9997767, 116.3233234 39.9997545, 116.3218259 39.9997076)",,,,,
975719287,371156207,0,32954656,service,permissive,False,False,77.473,,"LINESTRING (116.3234628 40.003449, 116.3243713 40.0034826)",,,,,
975719287,6956583337,0,32954656,service,permissive,False,True,19.971,,"LINESTRING (116.3234628 40.003449, 116.3232286 40.0034404)",,,,,
975719287,2354497638,0,83789612,footway,permissive,False,True,42.228,,"LINESTRING (116.3234628 40.003449, 116.3234443 40.0038285)",,,,,
975752316,937625112,0,32954651,service,permissive,False,False,43.751,,"LINESTRING (116.3177525 40.0053977, 116.3177304 40.0057908)",,,,,
975752316,978608491,0,32954651,service,permissive,False,True,14.228,,"LINESTRING (116.3177525 40.0053977, 116.3177607 40.0052699)",,,,,
975752316,975752318,0,83810690,service,permissive,False,True,82.575,,"LINESTRING (116.3177525 40.0053977, 116.3167854 40.0053456)",,,,,
975752318,10948596753,0,33432010,service,permissive,False,True,10.383,,"LINESTRING (116.3167854 40.0053456, 116.3167902 40.0052523)",,,,,
975752318,975752316,0,83810690,service,permissive,False,False,82.575,,"LINESTRING (116.3167854 40.0053456, 116.3177525 40.0053977)",,,,,
975752318,380421660,0,33432010,service,permissive,False,False,44.964999999999996,,"LINESTRING (116.3167854 40.0053456, 116.3167764 40.0054397, 116.3167467 40.0057489)",,,,,
976490831,941370093,0,1010697355,unclassified,permissive,False,False,50.088,至善路,"LINESTRING (116.319425 40.0048077, 116.3188383 40.0047771)",,,,,
976490831,9824781939,0,1010697355,unclassified,permissive,False,True,28.769,至善路,"LINESTRING (116.319425 40.0048077, 116.3197622 40.0048226)",,,,,
976490831,978612737,0,83892440,service,permissive,False,True,58.142,,"LINESTRING (116.319425 40.0048077, 116.319413 40.0049204, 116.3193755 40.0053292)",,,,,
976490841,978612914,0,83892440,service,permissive,False,False,46.828,,"LINESTRING (116.3192806 40.0063643, 116.3193191 40.0059442)",,,,,
976490841,9754075724,0,83892624,service,permissive,False,False,22.247,,"LINESTRING (116.3192806 40.0063643, 116.3191666 40.0064749, 116.319122 40.0065232)",,,,,
976490841,371156195,0,"[1066880986, 1066880987]",cycleway,permissive,False,True,211.884,,"LINESTRING (116.3192806 40.0063643, 116.3198894 40.0055853, 116.3198358 40.0054723, 116.3197902 40.0054107, 116.3197714 40.005347, 116.3197955 40.0052812, 116.3198492 40.0052278, 116.3199484 40.0051908, 116.3199565 40.0051374, 116.3201954 40.0051302, 116.3202213 40.0048468)",,,,,
976492067,976492068,0,83892620,cycleway,,False,False,102.436,,"LINESTRING (116.3213073 40.0056608, 116.3201063 40.0056122)",,,,,
976492067,10188912098,0,743595613,unclassified,permissive,False,False,4.377,学堂路,"LINESTRING (116.3213073 40.0056608, 116.3213044 40.0057001)",,,,,
976492067,371156180,0,743595613,unclassified,permissive,False,True,84.956,学堂路,"LINESTRING (116.3213073 40.0056608, 116.3213615 40.0048979)",,,,,
976492068,9754075723,0,80318965,cycleway,permissive,False,True,129.273,,"LINESTRING (116.3201063 40.0056122, 116.3192873 40.006591)",,,,,
976492068,976492067,0,83892620,cycleway,,False,True,102.436,,"LINESTRING (116.3201063 40.0056122, 116.3213073 40.0056608)",,,,,
976492068,937443577,0,80318965,cycleway,permissive,False,False,90.757,,"LINESTRING (116.3201063 40.0056122, 116.3204123 40.0052036, 116.3204758 40.0048619)",,,,,
976492093,10940874794,0,83892623,service,permissive,False,False,17.16,,"LINESTRING (116.3212282 40.006749, 116.321027 40.0067409)",,,,,
976492093,10188912012,0,743595613,unclassified,permissive,False,False,25.311,学堂路,"LINESTRING (116.3212282 40.006749, 116.3212123 40.0069763)",,,,,
976492093,371156382,0,743595613,unclassified,permissive,False,True,19.46,学堂路,"LINESTRING (116.3212282 40.006749, 116.3212417 40.0065743)",,,,,
976492287,2354335557,0,83892637,cycleway,,False,False,56.579,,"LINESTRING (116.3211841 40.0073809, 116.3205205 40.0073575)",,,,,
976492287,961414146,0,743595613,unclassified,permissive,False,False,69.72,学堂路,"LINESTRING (116.3211841 40.0073809, 116.3211313 40.0080066)",,,,,
976492287,10188912011,0,743595613,unclassified,permissive,False,True,4.332,学堂路,"LINESTRING (116.3211841 40.0073809, 116.3211868 40.007342)",,,,,
976492288,10696062536,0,81093130,cycleway,,False,False,17.171,,"LINESTRING (116.3198464 40.0073368, 116.3198315 40.0074908)",,,,,
976492288,945107459,0,81093130,cycleway,,False,True,44.418,,"LINESTRING (116.3198464 40.0073368, 116.3198741 40.0069379)",,,,,
976492288,2354335557,0,83892637,cycleway,,False,True,57.46,,"LINESTRING (116.3198464 40.0073368, 116.3205205 40.0073575)",,,,,
977224076,380422185,0,83980122,service,permissive,False,False,43.301,,"LINESTRING (116.3187172 40.0007173, 116.3182093 40.0007009)",,,,,
977224076,977224086,0,83979946,service,permissive,False,False,30.523,,"LINESTRING (116.3187172 40.0007173, 116.3188336 40.000667, 116.3189684 40.0005293)",,,,,
977224076,380422527,0,83980122,service,permissive,False,True,21.347,,"LINESTRING (116.3187172 40.0007173, 116.3187929 40.0008013, 116.3187941 40.0008912)",,,,,
977224086,977224087,0,83990423,service,permissive,False,False,19.285,,"LINESTRING (116.3189684 40.0005293, 116.3189801 40.0003561)",,,,,
977224086,977224076,0,83979946,service,permissive,False,True,30.523,,"LINESTRING (116.3189684 40.0005293, 116.3188336 40.000667, 116.3187172 40.0007173)",,,,,
977224086,977305209,0,83990422,service,permissive,False,False,33.92,,"LINESTRING (116.3189684 40.0005293, 116.3191426 40.0005354, 116.319155 40.0003642)",,,,,
977224087,977305209,0,83990423,service,permissive,False,False,14.925,,"LINESTRING (116.3189801 40.0003561, 116.319155 40.0003642)",,,,,
977224087,977224086,0,83990423,service,permissive,False,True,19.285,,"LINESTRING (116.3189801 40.0003561, 116.3189684 40.0005293)",,,,,
977224087,9801013441,0,1067508255,footway,,False,True,35.30199999999999,,"LINESTRING (116.3189801 40.0003561, 116.3188916 40.0003008, 116.3186932 40.0002577, 116.3186985 40.0001858)",,,,,
977305209,977224087,0,83990423,service,permissive,False,True,14.925,,"LINESTRING (116.319155 40.0003642, 116.3189801 40.0003561)",,,,,
977305209,977224086,0,83990422,service,permissive,False,True,33.92,,"LINESTRING (116.319155 40.0003642, 116.3191426 40.0005354, 116.3189684 40.0005293)",,,,,
977305209,977305211,0,83990424,service,permissive,False,False,84.824,,"LINESTRING (116.319155 40.0003642, 116.3192582 40.0003188, 116.320135 40.0003233)",,,,,
977305211,2353968172,0,32954897,service,permissive,False,False,68.831,,"LINESTRING (116.320135 40.0003233, 116.3202301 40.0005721, 116.3202754 40.0007454, 116.3202502 40.0009274)",,,,,
977305211,9176648418,0,32954897,service,permissive,False,True,67.613,,"LINESTRING (116.320135 40.0003233, 116.3199921 40.0000509, 116.3198562 39.9998222, 116.319856 39.999759)",,,,,
977305211,977305209,0,83990424,service,permissive,False,True,84.824,,"LINESTRING (116.320135 40.0003233, 116.3192582 40.0003188, 116.319155 40.0003642)",,,,,
977308434,10702086286,0,83892407,cycleway,permissive,False,False,102.253,,"LINESTRING (116.3204351 40.0035611, 116.3204695 40.0037222, 116.3204583 40.0038871, 116.3203967 40.0041152, 116.3203266 40.004372, 116.3203016 40.004466)",,,,,
977308434,937443584,0,83892407,cycleway,permissive,False,True,115.12200000000001,,"LINESTRING (116.3204351 40.0035611, 116.3203921 40.0034424, 116.320289 40.0031527, 116.3201858 40.0030079, 116.3199796 40.002919, 116.3198128 40.0029036, 116.3196341 40.0028997)",,,,,
977308434,981856618,0,"[972781971, 972781972, 1066880988, 83990868]","['cycleway', 'footway']","['no', 'permissive']",False,False,71.084,,"LINESTRING (116.3204351 40.0035611, 116.3204654 40.0035574, 116.3206022 40.0035359, 116.3206474 40.0035288, 116.3206753 40.0037095, 116.3206613 40.0040008)",yes,,,,
978514086,10702086234,0,1150459883,service,,False,False,26.105,,"LINESTRING (116.323309 40.0055352, 116.3233164 40.0053005)",,,,,
978514086,2354335614,0,1150459883,service,,False,True,31.333,,"LINESTRING (116.323309 40.0055352, 116.3229418 40.0055181)",,,,,
978514086,2354497406,0,226683465,footway,,False,True,72.84700000000001,,"LINESTRING (116.323309 40.0055352, 116.3235571 40.0055543, 116.3236533 40.0056935, 116.3236415 40.006)",,,,,
