u,v,key,osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,service,tunnel,access,width,bridge,area
9164356472,9164356473,0,991890258,,,footway,,False,True,10.545,"LINESTRING (103.6859451 1.3431418, 103.6858864 1.3432163)",,,,,,,
9164356472,9164356483,0,991890262,,,footway,,False,False,15.544,"LINESTRING (103.6859451 1.3431418, 103.6860558 1.3432272)",,,,,,,
9164356472,9164356488,0,991890262,,,footway,,False,True,15.919,"LINESTRING (103.6859451 1.3431418, 103.6858339 1.3430516)",,,,,,,
9164356473,9164356472,0,991890258,,,footway,,False,False,10.545,"LINESTRING (103.6858864 1.3432163, 103.6859451 1.3431418)",,,,,,,
9164356473,9164356469,0,991890259,,,footway,,False,False,20.310000000000002,"LINESTRING (103.6858864 1.3432163, 103.6857723 1.3431254, 103.6857494 1.3431542)",,,,,,,
9164356473,9164356467,0,991890259,,,footway,,False,True,20.142,"LINESTRING (103.6858864 1.3432163, 103.6859989 1.3433059, 103.6859756 1.3433351)",,,,,,,
9164356478,9164356479,0,991890260,,,footway,,False,True,7.848,"LINESTRING (103.686054 1.3434048, 103.6861088 1.3434493)",,,,,,,
9164356478,9164356483,0,991890261,,,footway,,False,False,20.544,"LINESTRING (103.686054 1.3434048, 103.686072 1.3433823, 103.6860558 1.3432272)",,,,,,,
9164356478,9161996673,0,991890261,,,footway,,False,True,18.682000000000002,"LINESTRING (103.686054 1.3434048, 103.686038 1.3434249, 103.6858963 1.3434386)",,,,,,,
9164356479,9163961086,0,991848475,,,footway,,False,False,9.934,"LINESTRING (103.6861088 1.3434493, 103.6860534 1.3435194)",,,,,,,
9164356479,9163961078,0,991848475,,,footway,,False,True,6.679,"LINESTRING (103.6861088 1.3434493, 103.6861457 1.3434019)",,,,,,,
9164356479,9164356478,0,991890260,,,footway,,False,False,7.848,"LINESTRING (103.6861088 1.3434493, 103.686054 1.3434048)",,,,,,,
9164356482,3954515766,0,392188748,,,footway,,False,False,1.499,"LINESTRING (103.685666 1.3430734, 103.6856675 1.34306)",,,,,,,
9164356482,9164356488,0,991890262,,,footway,,False,False,18.821,"LINESTRING (103.685666 1.3430734, 103.6858339 1.3430516)",,,,,,,
9164356482,3954515771,0,392188748,,,footway,,False,True,16.767,"LINESTRING (103.685666 1.3430734, 103.6856598 1.343111, 103.6856414 1.3431661, 103.6856169 1.3432149)",,,,,,,
9164356483,9164356472,0,991890262,,,footway,,False,True,15.544,"LINESTRING (103.6860558 1.3432272, 103.6859451 1.3431418)",,,,,,,
9164356483,4314520209,0,991890263,,,footway,,False,False,10.935,"LINESTRING (103.6860558 1.3432272, 103.6861193 1.3431521)",,,,,,,
9164356483,9164356478,0,991890261,,,footway,,False,True,20.544,"LINESTRING (103.6860558 1.3432272, 103.686072 1.3433823, 103.686054 1.3434048)",,,,,,,
9164356484,3954515765,0,392188748,,,footway,,False,False,9.341000000000001,"LINESTRING (103.6856559 1.3428738, 103.6856425 1.3428389, 103.6856165 1.3428002)",,,,,,,
9164356484,3954515766,0,392188748,,,footway,,False,True,20.951,"LINESTRING (103.6856559 1.3428738, 103.6856685 1.3429224, 103.6856745 1.3429872, 103.6856675 1.34306)",,,,,,,
9164356484,9164356486,0,991890264,,,footway,,False,True,31.07,"LINESTRING (103.6856559 1.3428738, 103.6857638 1.3428626, 103.6858983 1.3429682)",,,,,,,
9164356486,9164356487,0,991890265,,,footway,,False,False,5.865,"LINESTRING (103.6858983 1.3429682, 103.6859306 1.3429265)",,,,,,,
9164356486,9164356488,0,991890265,,,footway,,False,True,11.715,"LINESTRING (103.6858983 1.3429682, 103.6858339 1.3430516)",,,,,,,
9164356486,9164356484,0,991890264,,,footway,,False,False,31.07,"LINESTRING (103.6858983 1.3429682, 103.6857638 1.3428626, 103.6856559 1.3428738)",,,,,,,
9164356487,9164312004,0,904065279,,,footway,,False,False,49.702,"LINESTRING (103.6859306 1.3429265, 103.6855875 1.3426399)",,,,,,,
9164356487,1599174557,0,904065279,,,footway,,False,True,32.095,"LINESTRING (103.6859306 1.3429265, 103.6861518 1.343112)",,,,,,,
9164356487,9164356486,0,991890265,,,footway,,False,True,5.865,"LINESTRING (103.6859306 1.3429265, 103.6858983 1.3429682)",,,,,,,
9164356488,9164356472,0,991890262,,,footway,,False,False,15.919,"LINESTRING (103.6858339 1.3430516, 103.6859451 1.3431418)",,,,,,,
9164356488,9164356482,0,991890262,,,footway,,False,True,18.821,"LINESTRING (103.6858339 1.3430516, 103.685666 1.3430734)",,,,,,,
9164356488,9164356486,0,991890265,,,footway,,False,False,11.715,"LINESTRING (103.6858339 1.3430516, 103.6858983 1.3429682)",,,,,,,
9164360653,9164360654,0,991886217,,,footway,,False,True,6.59,"LINESTRING (103.6840964 1.3418487, 103.6841453 1.3418822)",,,,,,,
9164360653,10116516197,0,991886232,,,footway,,False,True,4.513,"LINESTRING (103.6840964 1.3418487, 103.6841199 1.3418156)",,,,,,,
9164360653,9161996669,0,991886232,,,footway,,False,False,25.517000000000003,"LINESTRING (103.6840964 1.3418487, 103.6840721 1.3418827, 103.6840874 1.3420318, 103.6841171 1.3420552)",,,,,,,
9164360654,9164360653,0,991886217,,,footway,,False,False,6.59,"LINESTRING (103.6841453 1.3418822, 103.6840964 1.3418487)",,,,,,,
9164360654,9164360687,0,991886229,,,footway,,False,False,15.791,"LINESTRING (103.6841453 1.3418822, 103.6841558 1.3418671, 103.6842784 1.341851)",,,,,,,
9164360654,10026220442,0,991886229,,,footway,,False,True,15.431000000000001,"LINESTRING (103.6841453 1.3418822, 103.6841333 1.3418993, 103.6841477 1.3420163)",,,,,,,
9164360659,9164360660,0,991886220,,,footway,,False,True,6.783,"LINESTRING (103.6843319 1.3418924, 103.684293 1.3419394)",,,,,,,
9164360659,9164360687,0,991886228,,,footway,,False,False,7.521,"LINESTRING (103.6843319 1.3418924, 103.6842784 1.341851)",,,,,,,
9164360659,9164360684,0,991886228,,,footway,,False,True,7.109,"LINESTRING (103.6843319 1.3418924, 103.6843831 1.3419307)",,,,,,,
9164360660,9164360659,0,991886220,,,footway,,False,False,6.783,"LINESTRING (103.684293 1.3419394, 103.6843319 1.3418924)",,,,,,,
9164360660,9164360661,0,991886222,,,footway,,False,False,23.041,"LINESTRING (103.684293 1.3419394, 103.6842409 1.3418987, 103.6842193 1.3419263, 103.6841969 1.3419549, 103.6842519 1.3419978)",,,,,,,
9164360660,9164360661,1,991886222,,,footway,,False,True,20.886,"LINESTRING (103.684293 1.3419394, 103.6843403 1.3419763, 103.6843187 1.342004, 103.6842963 1.3420326, 103.6842519 1.3419978)",,,,,,,
9164360661,10026220443,0,1105528916,,,footway,,False,True,8.628,"LINESTRING (103.6842519 1.3419978, 103.6842047 1.3420594)",,,,,,,
9164360661,9164360660,0,991886222,,,footway,,False,False,20.886,"LINESTRING (103.6842519 1.3419978, 103.6842963 1.3420326, 103.6843187 1.342004, 103.6843403 1.3419763, 103.684293 1.3419394)",,,,,,,
9164360661,9164360660,1,991886222,,,footway,,False,True,23.041,"LINESTRING (103.6842519 1.3419978, 103.6841969 1.3419549, 103.6842193 1.3419263, 103.6842409 1.3418987, 103.684293 1.3419394)",,,,,,,
9164360667,9164360705,0,991635365,,,footway,,False,False,14.98,"LINESTRING (103.6842711 1.342296, 103.6843754 1.3423813)",,,,,,,
9164360667,9163961092,0,991635365,,,footway,,False,True,7.909,"LINESTRING (103.6842711 1.342296, 103.6842131 1.3422548)",,,,,,,
9164360667,9164360669,0,991886223,,,footway,,False,False,16.086,"LINESTRING (103.6842711 1.342296, 103.6843607 1.3421824)",,,,,,,
9164360667,9164360668,0,991886223,,,footway,,False,True,15.499,"LINESTRING (103.6842711 1.342296, 103.6841847 1.3424054)",,,,,,,
9164360668,9164360667,0,991886223,,,footway,,False,False,15.499,"LINESTRING (103.6841847 1.3424054, 103.6842711 1.342296)",,,,,,,
9164360668,9164360671,0,991886223,,,footway,,False,True,15.848,"LINESTRING (103.6841847 1.3424054, 103.6840964 1.3425173)",,,,,,,
9164360668,3954510982,0,991886234,,,footway,,False,False,13.29,"LINESTRING (103.6841847 1.3424054, 103.6840909 1.3423313)",,,,,,,
9164360668,9164360702,0,"[993440177, 991886234]",,,footway,,False,True,15.036000000000001,"LINESTRING (103.6841847 1.3424054, 103.684226 1.3424375, 103.6842898 1.3424905)",,,,,,boardwalk,
9164360669,9164360670,0,991886223,,,footway,,False,False,14.763,"LINESTRING (103.6843607 1.3421824, 103.684443 1.3420782)",,,,,,,
9164360669,9164360667,0,991886223,,,footway,,False,True,16.086,"LINESTRING (103.6843607 1.3421824, 103.6842711 1.342296)",,,,,,,
9164360669,3954513932,0,991886233,,,footway,,False,False,12.922,"LINESTRING (103.6843607 1.3421824, 103.6842705 1.3421091)",,,,,,,
9164360669,9164360700,0,991886233,,,footway,,False,True,14.807,"LINESTRING (103.6843607 1.3421824, 103.6844651 1.3422651)",,,,,,,
9164360670,9164360669,0,991886223,,,footway,,False,True,14.763,"LINESTRING (103.684443 1.3420782, 103.6843607 1.3421824)",,,,,,,
9164360670,9164360672,0,991886224,,,footway,,False,False,14.647,"LINESTRING (103.684443 1.3420782, 103.6845458 1.3421606)",,,,,,,
9164360670,9164360674,0,991886224,,,footway,,False,True,6.074,"LINESTRING (103.684443 1.3420782, 103.6844004 1.342044)",,,,,,,
9164360671,9164360668,0,991886223,,,footway,,False,False,15.848,"LINESTRING (103.6840964 1.3425173, 103.6841847 1.3424054)",,,,,,,
9164360671,9164360703,0,991886235,,,footway,,False,False,14.95,"LINESTRING (103.6840964 1.3425173, 103.6842018 1.3426008)",,,,,,,
9164360671,9726357060,0,991886235,,,footway,,False,True,8.045,"LINESTRING (103.6840964 1.3425173, 103.6840388 1.3424735)",,,,,,,
9164360672,3954514288,0,991886224,,,footway,,False,False,13.571,"LINESTRING (103.6845458 1.3421606, 103.684641 1.342237)",,,,,,,
9164360672,9164360670,0,991886224,,,footway,,False,True,14.647,"LINESTRING (103.6845458 1.3421606, 103.684443 1.3420782)",,,,,,,
9164360672,3954513935,0,991886236,,,footway,,False,False,17.702,"LINESTRING (103.6845458 1.3421606, 103.684643 1.3420345)",,,,,,,
9164360672,9164360700,0,991886236,,,footway,,False,True,14.68,"LINESTRING (103.6845458 1.3421606, 103.6844651 1.3422651)",,,,,,,
9164360673,3954514288,0,991886224,,,footway,,False,True,21.777,"LINESTRING (103.6847932 1.3423603, 103.684641 1.342237)",,,,,,,
9164360673,9164375616,0,991888068,,,footway,,False,True,11.628,"LINESTRING (103.6847932 1.3423603, 103.6848662 1.3422854)",,,,,,,
9164360673,9164360675,0,993440171,,,footway,,False,False,24.345,"LINESTRING (103.6847932 1.3423603, 103.6847593 1.342144)",,,,,,,
9164360673,3954507894,0,"[991633368, 993440171, 993440172]",,,footway,,False,True,25.694,"LINESTRING (103.6847932 1.3423603, 103.6848059 1.3424414, 103.6848246 1.3425607, 103.6848289 1.3425886)",,,,,,boardwalk,
9164360674,9164360670,0,991886224,,,footway,,False,False,6.074,"LINESTRING (103.6844004 1.342044, 103.684443 1.3420782)",,,,,,,
9164360674,9164360684,0,991886228,,,footway,,False,False,12.744,"LINESTRING (103.6844004 1.342044, 103.6843831 1.3419307)",,,,,,,
9164360674,3954513932,0,392188611,,,footway,,False,False,16.192,"LINESTRING (103.6844004 1.342044, 103.6843524 1.3420652, 103.6843049 1.3420868, 103.6842705 1.3421091)",,,,,,,
9164360674,3954513935,0,392188611,,,footway,,False,True,27.171,"LINESTRING (103.6844004 1.342044, 103.6844557 1.3420332, 103.6845097 1.3420265, 103.6845767 1.3420277, 103.684643 1.3420345)",,,,,,,
9164360675,9164360673,0,993440171,,,footway,,False,True,24.345,"LINESTRING (103.6847593 1.342144, 103.6847932 1.3423603)",,,,,,,
9164360675,9164327026,0,991883066,,,footway,,False,False,4.134,"LINESTRING (103.6847593 1.342144, 103.6847768 1.3421423, 103.6847893 1.3421272)",,,,,,,
9164360675,9164327019,0,991883066,,,footway,,False,True,4.531000000000001,"LINESTRING (103.6847593 1.342144, 103.6847381 1.342146, 103.6847231 1.3421336)",,,,,,,
9164360676,8396353828,0,904065279,,,footway,,False,False,26.237,"LINESTRING (103.6846833 1.3419231, 103.6844982 1.3417767)",,,,,,,
9164360676,3954514291,0,904065279,,,footway,,False,True,18.202,"LINESTRING (103.6846833 1.3419231, 103.6848127 1.3420234)",,,,,,,
9164360676,9164360677,0,991886225,,,footway,,False,True,7.172,"LINESTRING (103.6846833 1.3419231, 103.684645 1.341975)",,,,,,,
9164360677,9164360676,0,991886225,,,footway,,False,False,7.172,"LINESTRING (103.684645 1.341975, 103.6846833 1.3419231)",,,,,,,
9164360677,3954513935,0,991886226,,,footway,,False,False,6.62,"LINESTRING (103.684645 1.341975, 103.684643 1.3420345)",,,,,,,
9164360677,9164360678,0,991886226,,,footway,,False,True,26.307,"LINESTRING (103.684645 1.341975, 103.6844584 1.3418295)",,,,,,,
9164360678,9164360677,0,991886226,,,footway,,False,False,26.307,"LINESTRING (103.6844584 1.3418295, 103.684645 1.341975)",,,,,,,
9164360678,8396353828,0,991886227,,,footway,,False,False,7.352,"LINESTRING (103.6844584 1.3418295, 103.6844982 1.3417767)",,,,,,,
9164360678,9164360684,0,991886227,,,footway,,False,True,14.025,"LINESTRING (103.6844584 1.3418295, 103.6843831 1.3419307)",,,,,,,
9164360678,8396353831,0,"[991886226, 392188235]",,,footway,,False,"[False, True]",14.384,"LINESTRING (103.6844584 1.3418295, 103.6844088 1.3417908, 103.6843564 1.3417499)",,,,,,,
9164360683,6590968017,0,904065278,,,footway,,False,True,25.98,"LINESTRING (103.6844061 1.3415913, 103.6845515 1.3417071, 103.6845229 1.3417454)",,,,,,,
9164360684,9164360678,0,991886227,,,footway,,False,False,14.025,"LINESTRING (103.6843831 1.3419307, 103.6844584 1.3418295)",,,,,,,
9164360684,9164360659,0,991886228,,,footway,,False,False,7.109,"LINESTRING (103.6843831 1.3419307, 103.6843319 1.3418924)",,,,,,,
9164360684,9164360674,0,991886228,,,footway,,False,True,12.744,"LINESTRING (103.6843831 1.3419307, 103.6844004 1.342044)",,,,,,,
9164360687,9164360659,0,991886228,,,footway,,False,True,7.521,"LINESTRING (103.6842784 1.341851, 103.6843319 1.3418924)",,,,,,,
9164360687,8396353831,0,991886230,,,footway,,False,True,14.197,"LINESTRING (103.6842784 1.341851, 103.6843564 1.3417499)",,,,,,,
9164360687,9164360654,0,991886229,,,footway,,False,True,15.791,"LINESTRING (103.6842784 1.341851, 103.6841558 1.3418671, 103.6841453 1.3418822)",,,,,,,
9164360691,8396353831,0,392188235,,,footway,,False,True,23.366,"LINESTRING (103.684176 1.3417405, 103.684195 1.3417141, 103.6842974 1.341704, 103.6843564 1.3417499)",,,,,,,
9164360691,10116516197,0,991886231,,,footway,,False,False,17.297,"LINESTRING (103.684176 1.3417405, 103.6841602 1.3417288, 103.6841218 1.3417345, 103.6840986 1.3417657, 103.6841043 1.3418041, 103.6841199 1.3418156)",,,,,,,
9164360691,10116516197,1,991886231,,,footway,,False,True,17.261,"LINESTRING (103.684176 1.3417405, 103.6841914 1.341752, 103.6841971 1.3417904, 103.6841739 1.3418216, 103.6841355 1.3418273, 103.6841199 1.3418156)",,,,,,,
9164360700,9164360669,0,991886233,,,footway,,False,False,14.807,"LINESTRING (103.6844651 1.3422651, 103.6843607 1.3421824)",,,,,,,
9164360700,9164360672,0,991886236,,,footway,,False,False,14.68,"LINESTRING (103.6844651 1.3422651, 103.6845458 1.3421606)",,,,,,,
9164360700,9164360705,0,991886236,,,footway,,False,True,16.321,"LINESTRING (103.6844651 1.3422651, 103.6843754 1.3423813)",,,,,,,
9164360702,9164360668,0,"[993440177, 991886234]",,,footway,,False,False,15.036000000000001,"LINESTRING (103.6842898 1.3424905, 103.684226 1.3424375, 103.6841847 1.3424054)",,,,,,boardwalk,
9164360702,9164360705,0,"[993440178, 991886236]",,,footway,,False,False,15.428,"LINESTRING (103.6842898 1.3424905, 103.6843226 1.3424498, 103.6843754 1.3423813)",,,,,,boardwalk,
9164360702,9164360703,0,"[993440178, 993440179]",,,footway,,False,True,15.687999999999999,"LINESTRING (103.6842898 1.3424905, 103.6842414 1.3425507, 103.6842018 1.3426008)",,,,,,boardwalk,
9164360703,9164360704,0,991886235,,,footway,,False,False,6.51,"LINESTRING (103.6842018 1.3426008, 103.6842501 1.3426339)",,,,,,,
9164360703,9164360671,0,991886235,,,footway,,False,True,14.95,"LINESTRING (103.6842018 1.3426008, 103.6840964 1.3425173)",,,,,,,
9164360703,3954510978,0,993440179,,,footway,,False,True,19.101,"LINESTRING (103.6842018 1.3426008, 103.6840953 1.3427356)",,,,,,,
9164360703,9164360702,0,"[993440178, 993440179]",,,footway,,False,False,15.687999999999999,"LINESTRING (103.6842018 1.3426008, 103.6842414 1.3425507, 103.6842898 1.3424905)",,,,,,boardwalk,
9164360704,9164360703,0,991886235,,,footway,,False,True,6.51,"LINESTRING (103.6842501 1.3426339, 103.6842018 1.3426008)",,,,,,,
9164360704,9164382262,0,991888069,,,footway,,False,False,11.152,"LINESTRING (103.6842501 1.3426339, 103.6842461 1.3426448, 103.6842404 1.3426539, 103.684229 1.3426658, 103.684226 1.3426732, 103.684226 1.3426813, 103.684229 1.3426877, 103.6842361 1.3426917, 103.684245 1.3426943, 103.6842542 1.3426971, 103.6842632 1.3427039)",,,,,,,
9164360704,3954510356,0,991888069,,,footway,,False,True,24.706000000000003,"LINESTRING (103.6842501 1.3426339, 103.6842544 1.3426108, 103.6842626 1.3425966, 103.6842767 1.3425898, 103.6842966 1.342597, 103.6843099 1.3425985, 103.6843325 1.3425915, 103.6843446 1.342596, 103.6843553 1.3426028, 103.6843627 1.3426092, 103.6843652 1.342616, 103.6843667 1.3426275, 103.6843652 1.3426341, 103.6843606 1.3426394, 103.6843579 1.3426463, 103.6843566 1.3426544, 103.6843563 1.3426656, 103.684361 1.3426784)",,,,,,,
9164360705,9164360667,0,991635365,,,footway,,False,True,14.98,"LINESTRING (103.6843754 1.3423813, 103.6842711 1.342296)",,,,,,,
9164360705,9164360700,0,991886236,,,footway,,False,False,16.321,"LINESTRING (103.6843754 1.3423813, 103.6844651 1.3422651)",,,,,,,
9164360705,3954507887,0,"[993440176, 991635365, 993440175]",,,footway,,False,False,15.910999999999998,"LINESTRING (103.6843754 1.3423813, 103.684434 1.3424288, 103.684484 1.3424654, 103.6844886 1.3424688)",,,,,,boardwalk,
9164360705,9164360702,0,"[993440178, 991886236]",,,footway,,False,True,15.428,"LINESTRING (103.6843754 1.3423813, 103.6843226 1.3424498, 103.6842898 1.3424905)",,,,,,boardwalk,
9164361440,3954510982,0,991886234,,,footway,,False,True,8.291,"LINESTRING (103.684033 1.3422843, 103.6840909 1.3423313)",,,,,,,
9164361440,9163961089,0,991886234,,,footway,,False,False,15.320999999999998,"LINESTRING (103.684033 1.3422843, 103.6839906 1.3422575, 103.6840107 1.3421722)",,,,,,,
9164361440,9164361459,0,"[991887370, 991894630, 991894631]",,,"['steps', 'footway']",,False,True,21.630000000000003,"LINESTRING (103.684033 1.3422843, 103.6840214 1.3423026, 103.6840112 1.3423172, 103.6839975 1.3423287, 103.6839843 1.3423363, 103.6839453 1.34235, 103.6839351 1.3423553, 103.6839276 1.3423637, 103.6839236 1.3423778, 103.683924 1.342421)",,,,,,yes,
9164361459,3954510980,0,"[991894633, 991887371]",,,footway,,False,False,35.809000000000005,"LINESTRING (103.683924 1.342421, 103.6839377 1.342422, 103.6839478 1.3424281, 103.6839541 1.3424394, 103.6839645 1.3425353, 103.683983 1.3426295, 103.6839873 1.3426375, 103.6840014 1.3426503, 103.6840219 1.342664, 103.6840366 1.3426701, 103.684048 1.3426714, 103.6840589 1.3426702)",,,,,,yes,
9164361459,9164336174,0,"[991894632, 991887371]",,,footway,,False,True,79.49099999999999,"LINESTRING (103.683924 1.342421, 103.6839106 1.342423, 103.6838998 1.3424294, 103.6838935 1.3424421, 103.683864 1.3427026, 103.6838666 1.3427267, 103.6838713 1.3427441, 103.683913 1.3428203, 103.6839382 1.3428577, 103.6839626 1.342886, 103.6839666 1.342898, 103.6839657 1.3429101, 103.683959 1.3429214, 103.6838922 1.3429984, 103.6838843 1.343009, 103.6838809 1.3430206, 103.6838795 1.3430324, 103.6838822 1.3430561)",,,,,,yes,
9164361459,9164361440,0,"[991887370, 991894630, 991894631]",,,"['steps', 'footway']",,False,False,21.63,"LINESTRING (103.683924 1.342421, 103.6839236 1.3423778, 103.6839276 1.3423637, 103.6839351 1.3423553, 103.6839453 1.34235, 103.6839843 1.3423363, 103.6839975 1.3423287, 103.6840112 1.3423172, 103.6840214 1.3423026, 103.684033 1.3422843)",,,,,,yes,
9164375614,9161793656,0,991883064,,,footway,,False,False,9.022,"LINESTRING (103.68498 1.3422758, 103.684916 1.3422259)",,,,,,,
9164375614,4314520210,0,991883064,,,footway,,False,True,23.313,"LINESTRING (103.68498 1.3422758, 103.6851454 1.3424047)",,,,,,,
9164375614,9164375616,0,991888067,,,footway,,False,True,17.663,"LINESTRING (103.68498 1.3422758, 103.684931 1.3423353, 103.6848662 1.3422854)",,,,,,,
