u,v,key,osmid,oneway,highway,reversed,length,geometry,bridge,name,access,junction,service,width,tunnel
2402103316,2402103315,0,231781971,False,footway,False,57.571,"LINESTRING (113.9274995 22.5336101, 113.9275789 22.533431, 113.9276621 22.5332996, 113.927713 22.5332154, 113.9277667 22.5331584)",,,,,,,
2402103316,2403048032,0,231781971,False,footway,True,101.712,"LINESTRING (113.9274995 22.5336101, 113.9274019 22.5339463, 113.9274046 22.5340454, 113.9274421 22.5341643, 113.9274877 22.5342485, 113.9275414 22.5342956, 113.9276218 22.5343377, 113.9277239 22.5343543)",,,,,,,
2402103316,2403047946,0,231983452,False,footway,True,15.724,"LINESTRING (113.9274995 22.5336101, 113.927528 22.5336465, 113.9275789 22.5336886, 113.9276058 22.5337109)",,,,,,,
2402103348,2402103350,0,231983453,False,service,False,54.411,"LINESTRING (113.9297006 22.5367773, 113.9295787 22.5372535)",,,,,,,
2402103348,2401128819,0,"[231983451, 231983453]",False,"['service', 'steps']",True,56.432,"LINESTRING (113.9297006 22.5367773, 113.9300922 22.5368176, 113.9301669 22.5366917)",,,,,,,
2402103348,2401131189,0,"[232598298, 231885484]",False,"['steps', 'footway']",True,75.41,"LINESTRING (113.9297006 22.5367773, 113.9296952 22.536658, 113.9296657 22.5365426, 113.9296201 22.5364361, 113.9295333 22.5363628, 113.9293866 22.5363191, 113.9293966 22.536245)",,,,,,,
2402103348,2457650298,0,"[237893528, 237893514]",False,"['steps', 'footway']",True,32.677,"LINESTRING (113.9297006 22.5367773, 113.9298274 22.5366439, 113.9298803 22.5365383)",,,,,,,
2402103349,2457650384,0,237893510,False,steps,False,9.561,"LINESTRING (113.9294028 22.5355169, 113.9293929 22.5356024)",,,,,,,
2402103349,2401131180,0,231782438,False,service,False,56.808,"LINESTRING (113.9294028 22.5355169, 113.929026 22.535456, 113.9289978 22.5354773, 113.9289951 22.5356012)",,,,,,,
2402103349,9013476456,0,231782438,False,service,True,18.445,"LINESTRING (113.9294028 22.5355169, 113.9294538 22.5355095, 113.929481 22.5354872, 113.9294958 22.5354037)",,,,,,,
2402103350,2427761525,0,231983453,False,service,False,12.656,"LINESTRING (113.9295787 22.5372535, 113.9295322 22.5373589)",,,,,,,
2402103350,2402103348,0,231983453,False,service,True,54.411,"LINESTRING (113.9295787 22.5372535, 113.9297006 22.5367773)",,,,,,,
2402103350,2398019553,0,231407864,False,unclassified,False,141.274,"LINESTRING (113.9295787 22.5372535, 113.9296553 22.5372863, 113.9299315 22.5374102, 113.9302668 22.5375167, 113.9305672 22.537591, 113.930866 22.5376929)",,深大西路,,,,,
2402103350,2400181200,0,231407864,False,unclassified,True,64.741,"LINESTRING (113.9295787 22.5372535, 113.9292851 22.5371277, 113.9290063 22.5370096)",,深大西路,,,,,
2402284458,2457639909,0,237891959,False,footway,False,14.554,"LINESTRING (113.9314703 22.539742, 113.931329 22.539752)",,,,,,,
2402284458,2402284541,0,1229833471,False,footway,False,10.423,"LINESTRING (113.9314703 22.539742, 113.9314811 22.5397467, 113.9315 22.5397868, 113.9315298 22.5398144)",,,,,,,
2402284458,2402284466,0,1229833471,False,footway,True,41.943000000000005,"LINESTRING (113.9314703 22.539742, 113.9314313 22.5394294, 113.9314356 22.539367)",,,,,,,
2402284466,2457639910,0,231903095,False,footway,False,68.001,"LINESTRING (113.9314356 22.539367, 113.9315097 22.5393061, 113.9315567 22.5392635, 113.9316302 22.5391697, 113.9317157 22.5390098, 113.9317901 22.5388598)",,,,,,,
2402284466,2400176653,0,231903095,False,footway,True,50.407,"LINESTRING (113.9314356 22.539367, 113.9313321 22.5393808, 113.9312941 22.5394105, 113.931262 22.5394371, 113.9312278 22.5394523, 113.9311829 22.539461, 113.9311341 22.5394692, 113.9310998 22.5394559, 113.931069 22.5394346, 113.9310302 22.5394234, 113.9309874 22.5394159)",,,,,,,
2402284466,2402284458,0,1229833471,False,footway,False,41.943000000000005,"LINESTRING (113.9314356 22.539367, 113.9314313 22.5394294, 113.9314703 22.539742)",,,,,,,
2402284478,2402284497,0,231903096,False,service,True,508.35300000000007,"LINESTRING (113.9348792 22.5357439, 113.9348023 22.5356262, 113.9345636 22.5353636, 113.9346601 22.535262, 113.9340915 22.5347864, 113.9348693 22.5339639, 113.9331444 22.5325119)",,,,,,,
2402284482,2457639912,0,"[237891962, 237891965]",False,"['steps', 'footway']",False,224.94700000000003,"LINESTRING (113.931689 22.539789, 113.9317318 22.5397298, 113.931764 22.5396613, 113.9318203 22.5395449, 113.93189 22.5394681, 113.931949 22.5394458, 113.9320376 22.5394532, 113.9321422 22.5395028, 113.9322307 22.5395053, 113.9323755 22.5394656, 113.9326384 22.5394582, 113.9327349 22.5394904, 113.9329039 22.539592, 113.9330005 22.5395994, 113.9330648 22.5395697, 113.9331775 22.5395053, 113.9332875 22.539478, 113.9333462 22.5394509, 113.933387 22.5393948, 113.9334197 22.5392552)",,,,,,,
2402284482,2457639904,0,611264726,False,footway,False,210.26699999999997,"LINESTRING (113.931689 22.539789, 113.9317338 22.5398055, 113.9318089 22.5398625, 113.9318733 22.5399021, 113.931943 22.5399343, 113.9320316 22.539969, 113.9320772 22.5400111, 113.9322005 22.5401449, 113.9323132 22.5402341, 113.9323963 22.5402787, 113.9324211 22.5403451, 113.9324104 22.5404144, 113.9323487 22.5404739, 113.9322682 22.5405606, 113.9322682 22.5406349, 113.9323272 22.5407117, 113.9324721 22.5407538, 113.9326303 22.5407439, 113.932743 22.5407662, 113.9328135 22.5408293, 113.9328874 22.540858)",,,,,,,
2402284482,2402284541,0,611264726,False,footway,True,16.599,"LINESTRING (113.931689 22.539789, 113.9316239 22.5398006, 113.9315536 22.5398097, 113.9315298 22.5398144)",,,,,,,
2402284497,2623164374,0,231085451,False,unclassified,False,100.821,"LINESTRING (113.9331444 22.5325119, 113.9324824 22.5331814)",,,,,,,
2402284497,2402284478,0,231903096,False,service,False,508.35300000000007,"LINESTRING (113.9331444 22.5325119, 113.9348693 22.5339639, 113.9340915 22.5347864, 113.9346601 22.535262, 113.9345636 22.5353636, 113.9348023 22.5356262, 113.9348792 22.5357439)",,,,,,,
2402284541,2400176757,0,231903097,False,footway,True,92.59899999999999,"LINESTRING (113.9315298 22.5398144, 113.9314647 22.5398805, 113.9313411 22.5403722, 113.93132 22.540467, 113.931276 22.5405206, 113.9312098 22.5405633)",,,,,,,
2402284541,2402284482,0,611264726,False,footway,False,16.599,"LINESTRING (113.9315298 22.5398144, 113.9315536 22.5398097, 113.9316239 22.5398006, 113.931689 22.539789)",,,,,,,
2402284541,2402284458,0,1229833471,False,footway,True,10.422999999999998,"LINESTRING (113.9315298 22.5398144, 113.9315 22.5397868, 113.9314811 22.5397467, 113.9314703 22.539742)",,,,,,,
2403047886,2400181200,0,231407864,False,unclassified,False,50.492,"LINESTRING (113.928654 22.5366991, 113.9287487 22.5368106, 113.9288211 22.5368849, 113.9289043 22.5369518, 113.9290063 22.5370096)",,深大西路,,,,,
2403047886,2398019415,0,231407864,False,unclassified,True,93.229,"LINESTRING (113.928654 22.5366991, 113.9283222 22.5362929, 113.9281191 22.5360219)",,深大西路,,,,,
2403047886,2403047927,0,231983448,False,service,True,21.033,"LINESTRING (113.928654 22.5366991, 113.9285579 22.5367655, 113.9284952 22.5368182)",,,,,,,
2403047886,2409440234,0,"[232598297, 232598303]",False,"['steps', 'footway']",False,67.639,"LINESTRING (113.928654 22.5366991, 113.9287403 22.5365723, 113.9288181 22.5364261, 113.9289287 22.5362307, 113.9289414 22.5361565)",,,,,,,
2403047888,2427761531,0,234530352,False,footway,True,22.888,"LINESTRING (113.9287236 22.5375434, 113.9289301 22.5376208)",,,,,,,
2403047888,2403047900,0,231676802,False,unclassified,False,35.91,"LINESTRING (113.9287236 22.5375434, 113.9287138 22.5376025, 113.9287286 22.5378653)",,,,,,,
2403047888,2403047900,1,231983443,False,service,False,108.169,"LINESTRING (113.9287236 22.5375434, 113.9286545 22.537544, 113.9284185 22.5375459, 113.9283782 22.5375608, 113.928346 22.5375979, 113.9283326 22.5376524, 113.9283326 22.5377144, 113.928338 22.537806, 113.9283588 22.5378458, 113.9283836 22.5378655, 113.9284372 22.5378729, 113.9287286 22.5378653)",,,,,,,
2403047888,2427761469,0,231676802,False,unclassified,True,15.597999999999999,"LINESTRING (113.9287236 22.5375434, 113.9287517 22.537487, 113.9287621 22.5374708, 113.9287948 22.5374197)",,,,,,,
2403047896,2291907885,0,"[237893526, 231983454]",False,footway,False,46.535,"LINESTRING (113.929985 22.5356676, 113.9298522 22.5357434, 113.9295586 22.5357021)",,,,,,,
2403047900,2427761538,0,234530356,False,footway,False,10.075,"LINESTRING (113.9287286 22.5378653, 113.9288203 22.5378975)",,,,,,,
2403047900,3255140824,0,231676802,False,unclassified,False,29.845,"LINESTRING (113.9287286 22.5378653, 113.9287463 22.5381123, 113.9287505 22.5381328)",,,,,,,
2403047900,2403047888,0,231676802,False,unclassified,True,35.91,"LINESTRING (113.9287286 22.5378653, 113.9287138 22.5376025, 113.9287236 22.5375434)",,,,,,,
2403047900,2403047888,1,231983443,False,service,True,108.16900000000001,"LINESTRING (113.9287286 22.5378653, 113.9284372 22.5378729, 113.9283836 22.5378655, 113.9283588 22.5378458, 113.928338 22.537806, 113.9283326 22.5377144, 113.9283326 22.5376524, 113.928346 22.5375979, 113.9283782 22.5375608, 113.9284185 22.5375459, 113.9286545 22.537544, 113.9287236 22.5375434)",,,,,,,
2403047918,2403047921,0,231983448,False,service,True,95.689,"LINESTRING (113.927808 22.537386, 113.9278824 22.5382438)",,,,,,,
2403047918,2409440254,0,231983448,False,service,False,87.56500000000001,"LINESTRING (113.927808 22.537386, 113.9280993 22.5373651, 113.9281556 22.5373403, 113.9281851 22.5373007, 113.9282012 22.5372486, 113.9282146 22.537152, 113.9282387 22.5370727, 113.9282736 22.5370207, 113.9283326 22.5369662, 113.9283677 22.5369432)",,,,,,,
2403047918,2403047927,0,232598300,False,service,True,227.763,"LINESTRING (113.927808 22.537386, 113.927764 22.5373799, 113.9277399 22.5373675, 113.9277238 22.5373502, 113.927646 22.536659, 113.927654 22.5365971, 113.9276835 22.5365178, 113.9277399 22.5364187, 113.9277774 22.5363617, 113.927815 22.5363246, 113.9278713 22.5363122, 113.9279705 22.5363122, 113.9280403 22.5363246, 113.92811 22.5363394, 113.9281663 22.5363617, 113.9282227 22.5363989, 113.928287 22.5364658, 113.9283621 22.5365996, 113.9284952 22.5368182)",,,,,,,
2403047921,2403047918,0,231983448,False,service,False,95.689,"LINESTRING (113.9278824 22.5382438, 113.927808 22.537386)",,,,,,,
2403047921,11404640956,0,231983448,False,service,True,88.622,"LINESTRING (113.9278824 22.5382438, 113.9282571 22.5382126, 113.9287436 22.5382003)",,,,,,,
2403047921,11404796588,0,"[319099126, 319099127]",False,footway,True,243.919,"LINESTRING (113.9278824 22.5382438, 113.9278657 22.538324, 113.9278526 22.5384957, 113.9278549 22.5386941, 113.9278858 22.53901, 113.9279412 22.539042, 113.9281392 22.5391416, 113.928133 22.5391566, 113.9279258 22.5390605, 113.9279157 22.5390825, 113.9281245 22.5391838, 113.9280537 22.5393505, 113.9280608 22.5394453, 113.9281139 22.5396055, 113.9281705 22.5397035, 113.9282413 22.539817)",,步步高,,,,,
2403047927,2409440254,0,231983448,False,service,True,19.096,"LINESTRING (113.9284952 22.5368182, 113.9283677 22.5369432)",,,,,,,
2403047927,2403047886,0,231983448,False,service,False,21.033,"LINESTRING (113.9284952 22.5368182, 113.9285579 22.5367655, 113.928654 22.5366991)",,,,,,,
2403047927,2403047918,0,232598300,False,service,False,227.76299999999998,"LINESTRING (113.9284952 22.5368182, 113.9283621 22.5365996, 113.928287 22.5364658, 113.9282227 22.5363989, 113.9281663 22.5363617, 113.92811 22.5363394, 113.9280403 22.5363246, 113.9279705 22.5363122, 113.9278713 22.5363122, 113.927815 22.5363246, 113.9277774 22.5363617, 113.9277399 22.5364187, 113.9276835 22.5365178, 113.927654 22.5365971, 113.927646 22.536659, 113.9277238 22.5373502, 113.9277399 22.5373675, 113.927764 22.5373799, 113.927808 22.537386)",,,,,,,
2403047931,2401131075,0,231983447,False,footway,True,61.631,"LINESTRING (113.9301393 22.5349726, 113.9295471 22.5348831)",,,,,,,
2403047931,2401126354,0,"[231781962, 231781966]",False,"['service', 'steps']",False,49.423,"LINESTRING (113.9301393 22.5349726, 113.9301314 22.5350146, 113.9300763 22.5353064, 113.9301407 22.5353937)",,,,,,,
2403047931,2401126313,0,231781962,False,service,True,33.838,"LINESTRING (113.9301393 22.5349726, 113.9301502 22.5349148, 113.9301958 22.5346728)",,,,,,,
2403047931,2409473242,0,232602596,False,footway,True,54.678,"LINESTRING (113.9301393 22.5349726, 113.9303159 22.5350087, 113.9304275 22.5350411, 113.9304764 22.5350574, 113.9305186 22.5350794, 113.9305492 22.5351103, 113.9305653 22.5351549, 113.930576 22.5351697, 113.9305928 22.535177)",,,,,,,
2403047939,2401131169,0,231983446,False,steps,False,25.596,"LINESTRING (113.9291046 22.5343008, 113.929084 22.5345302)",,,,,,,
2403047939,2403047971,0,231781965,False,footway,False,96.274,"LINESTRING (113.9291046 22.5343008, 113.9289737 22.5342683, 113.9288932 22.5342485, 113.9287806 22.5342411, 113.9287189 22.5342386, 113.9285687 22.5341866, 113.9284828 22.534142, 113.9283058 22.5339909, 113.9282647 22.5339766)",,,,,,,
2403047939,2401126346,0,231781965,False,footway,True,89.31299999999999,"LINESTRING (113.9291046 22.5343008, 113.9292285 22.534308, 113.9294404 22.5343327, 113.9296415 22.53436, 113.9298856 22.5343848, 113.9299682 22.5343927)",,,,,,,
2403047946,2402103316,0,231983452,False,footway,False,15.724,"LINESTRING (113.9276058 22.5337109, 113.9275789 22.5336886, 113.927528 22.5336465, 113.9274995 22.5336101)",,,,,,,
2403047956,2398268290,0,231436808,False,unclassified,False,11.88,"LINESTRING (113.9287248 22.5321699, 113.9288381 22.5321914)",,,,,,,
2403047956,2398268365,0,231436808,False,unclassified,True,34.748999999999995,"LINESTRING (113.9287248 22.5321699, 113.9285433 22.532132, 113.9283919 22.5321172)",,,,,,,
2403047956,2427761486,0,231983456,False,footway,True,36.749,"LINESTRING (113.9287248 22.5321699, 113.9287215 22.5323186, 113.9287028 22.5324672, 113.9287007 22.5324993)",,,,,,,
2403047964,2403048032,0,231983467,False,footway,True,52.169,"LINESTRING (113.9280054 22.533964, 113.9279678 22.5340082, 113.9277239 22.5343543)",,,,,,,
2403047971,2403047939,0,231781965,False,footway,True,96.274,"LINESTRING (113.9282647 22.5339766, 113.9283058 22.5339909, 113.9284828 22.534142, 113.9285687 22.5341866, 113.9287189 22.5342386, 113.9287806 22.5342411, 113.9288932 22.5342485, 113.9289737 22.5342683, 113.9291046 22.5343008)",,,,,,,
2403048032,2409440247,0,231983467,False,footway,True,32.705,"LINESTRING (113.9277239 22.5343543, 113.9275579 22.5346053)",,,,,,,
2403048032,2402103316,0,231781971,False,footway,False,101.71200000000002,"LINESTRING (113.9277239 22.5343543, 113.9276218 22.5343377, 113.9275414 22.5342956, 113.9274877 22.5342485, 113.9274421 22.5341643, 113.9274046 22.5340454, 113.9274019 22.5339463, 113.9274995 22.5336101)",,,,,,,
2403048032,2400039325,0,231781971,False,footway,True,48.243,"LINESTRING (113.9277239 22.5343543, 113.9278042 22.5343674, 113.928051 22.5344343, 113.9281764 22.5344692)",,,,,,,
2403048032,2403047964,0,231983467,False,footway,False,52.169,"LINESTRING (113.9277239 22.5343543, 113.9279678 22.5340082, 113.9280054 22.533964)",,,,,,,
2403068924,2403068926,0,231985722,False,service,False,45.619,"LINESTRING (113.9263973 22.5327884, 113.9265932 22.5331566)",,,,,,,
2403068924,2401126286,0,"[231664129, 231664130, 231781963, 231985721, 231304732]",False,footway,"[False, True]",120.775,"LINESTRING (113.9263973 22.5327884, 113.9264338 22.5327575, 113.926487 22.5327279, 113.9264585 22.532686, 113.9265154 22.5326563, 113.9264852 22.5326106, 113.9265347 22.5325829, 113.9265111 22.5325327, 113.9265579 22.5325096, 113.9265374 22.5324648, 113.9265921 22.5324407, 113.9266241 22.5324474, 113.9267045 22.5325093, 113.9268494 22.5325762, 113.9269164 22.5325812, 113.9269513 22.5325763, 113.9269898 22.5325578, 113.9270956 22.5324761, 113.9271089 22.5324615)",yes,,,,,,
2403068924,2403068935,0,231985721,False,footway,True,278.168,"LINESTRING (113.9263973 22.5327884, 113.9263204 22.5328174, 113.9262252 22.5326331, 113.9261989 22.5326423, 113.926097 22.5324556, 113.9260695 22.5324676, 113.9257309 22.53189, 113.9256558 22.5317735, 113.9255029 22.5315704, 113.925401 22.5314564, 113.9251462 22.5310551, 113.9251301 22.531003, 113.9251274 22.5307525)",,,,,,,
2403068925,2469789324,0,231985722,False,service,False,17.634,"LINESTRING (113.926936 22.5338006, 113.9267846 22.5338754)",,,,,,,
2403068925,2403068926,0,231985722,False,service,True,79.797,"LINESTRING (113.926936 22.5338006, 113.9265932 22.5331566)",,,,,,,
2403068925,2406884077,0,232330677,False,service,False,13.889,"LINESTRING (113.926936 22.5338006, 113.9269976 22.5339118)",,,,,,,
2403068926,2403068925,0,231985722,False,service,False,79.797,"LINESTRING (113.9265932 22.5331566, 113.926936 22.5338006)",,,,,,,
2403068926,2403068924,0,231985722,False,service,True,45.619,"LINESTRING (113.9265932 22.5331566, 113.9263973 22.5327884)",,,,,,,
2403068926,2403068937,0,231985723,False,footway,False,94.865,"LINESTRING (113.9265932 22.5331566, 113.9266723 22.5331733, 113.926734 22.5332055, 113.9267796 22.5332451, 113.926836 22.5332749, 113.9269245 22.5332848, 113.9269835 22.5332674, 113.9270505 22.5332179, 113.9271256 22.5331807, 113.9272115 22.5331758, 113.9273 22.5332105, 113.9274277 22.533263)",,,,,,,
2403068935,2428968566,0,231407871,False,unclassified,True,38.611000000000004,"LINESTRING (113.9251274 22.5307525, 113.9252967 22.5307533, 113.9255006 22.5307842)",,深大东路,,,,,
2403068935,2403068924,0,231985721,False,footway,False,278.168,"LINESTRING (113.9251274 22.5307525, 113.9251301 22.531003, 113.9251462 22.5310551, 113.925401 22.5314564, 113.9255029 22.5315704, 113.9256558 22.5317735, 113.9257309 22.53189, 113.9260695 22.5324676, 113.926097 22.5324556, 113.9261989 22.5326423, 113.9262252 22.5326331, 113.9263204 22.5328174, 113.9263973 22.5327884)",,,,,,,
2403068937,2398019511,0,231407864,False,unclassified,True,30.729,"LINESTRING (113.9274277 22.533263, 113.9275219 22.5330007)",,深大西路,,,,,
2403068937,2398019504,0,231407864,False,unclassified,False,76.221,"LINESTRING (113.9274277 22.533263, 113.9272663 22.533712, 113.9272372 22.5338114, 113.927223 22.53392)",,深大西路,,,,,
2403068937,2403068926,0,231985723,False,footway,True,94.865,"LINESTRING (113.9274277 22.533263, 113.9273 22.5332105, 113.9272115 22.5331758, 113.9271256 22.5331807, 113.9270505 22.5332179, 113.9269835 22.5332674, 113.9269245 22.5332848, 113.926836 22.5332749, 113.9267796 22.5332451, 113.926734 22.5332055, 113.9266723 22.5331733, 113.9265932 22.5331566)",,,,,,,
2403068938,2406688765,0,231407864,False,unclassified,False,15.348,"LINESTRING (113.9275217 22.5323328, 113.9275249 22.5324708)",,深大西路,,,,,
2403068938,2398019468,0,231407864,False,unclassified,True,24.057,"LINESTRING (113.9275217 22.5323328, 113.9275398 22.5321171)",,深大西路,,,,,
