u,v,key,osmid,highway,oneway,reversed,length,geometry,name,lanes,width,access,tunnel,bridge,maxspeed,service
8579025378,8579026147,0,924350928,path,False,True,77.65700000000001,"LINESTRING (120.1775116 35.9477046, 120.1775191 35.9477279, 120.1774862 35.9477452, 120.1774296 35.9477572, 120.1773847 35.9477586, 120.1773378 35.9477548, 120.1772924 35.9477536, 120.1772395 35.9477708, 120.177202 35.9477742, 120.177171 35.9477637, 120.1771433 35.9477706, 120.1770803 35.9477916, 120.1770491 35.947765, 120.177018 35.9477594, 120.1769569 35.9477623, 120.1769537 35.947723, 120.176933 35.9477084, 120.1769107 35.9476845, 120.1768955 35.94766, 120.1768859 35.947639, 120.1768336 35.9476165)",,,,,,,,
8579025379,8622263037,0,924350778,footway,False,False,37.961,"LINESTRING (120.1773871 35.9475985, 120.1773774 35.9475542, 120.1773828 35.94751, 120.1773967 35.9474787, 120.1774236 35.9474475, 120.1774676 35.9474136, 120.1775094 35.9473623, 120.177514 35.9473333, 120.1775079 35.9472928)",,,,,,,,
8579025379,8579025378,0,924350778,footway,False,True,16.845,"LINESTRING (120.1773871 35.9475985, 120.177401 35.9476328, 120.1774322 35.9476602, 120.1775116 35.9477046)",,,,,,,,
8579025379,8754577748,0,945660243,path,False,False,62.339,"LINESTRING (120.1773871 35.9475985, 120.1772751 35.9476192, 120.1772175 35.947629, 120.1771659 35.9476314, 120.1771386 35.9476118, 120.1771401 35.9475885, 120.1770733 35.9475467, 120.1769899 35.9475295, 120.1769155 35.9475148, 120.1768761 35.9475651, 120.1768366 35.9475885, 120.1768161 35.9476086)",,,,,,,,
8579025385,8599197673,0,"[935407398, 935407399, 926721522, 926721523, 924350778]",footway,False,False,39.587999999999994,"LINESTRING (120.1772176 35.9469662, 120.1771711 35.9469323, 120.1770459 35.9468411, 120.176992 35.9468193, 120.1769258 35.9467925, 120.1769218 35.9467882, 120.1768845 35.946759, 120.1768727 35.9467503)",,,,,,yes,,
8579025385,8622263037,0,924350778,footway,False,True,45.321,"LINESTRING (120.1772176 35.9469662, 120.177319 35.9470548, 120.177429 35.9471538, 120.1774643 35.9472016, 120.1774922 35.9472528, 120.1775079 35.9472928)",,,,,,,,
8579025385,8599197675,0,"[926721526, 926721527]",path,False,True,114.42500000000003,"LINESTRING (120.1772176 35.9469662, 120.1771892 35.9470233, 120.1771624 35.9470386, 120.1771267 35.9470451, 120.1770954 35.9470586, 120.1770753 35.947079, 120.1770672 35.947058, 120.17705 35.9470544, 120.1770428 35.9470835, 120.1770166 35.9471089, 120.1769948 35.9471177, 120.1770166 35.9471386, 120.177034 35.9471617, 120.1769625 35.9471787, 120.1769301 35.947173, 120.1769304 35.9471564, 120.1769062 35.9471459, 120.1768545 35.947176, 120.1767877 35.9471611, 120.1767454 35.9471542, 120.176731 35.947135, 120.1767053 35.9471124, 120.176665 35.9471002, 120.1766398 35.9470793, 120.176602 35.9470418, 120.1765721 35.9470081, 120.1765388 35.9469785, 120.1765624 35.9469577, 120.1765721 35.9469403, 120.1765566 35.9469245, 120.1765663 35.9468903, 120.1765922 35.9468711, 120.17661 35.9468528, 120.1766201 35.9468425)",,,,,,,,
8579025395,8579025396,0,856273000,service,False,True,9.704,"LINESTRING (120.1762133 35.9454147, 120.1761068 35.9454282)",,,,,,,,
8579025395,7984107009,0,856273000,service,False,False,62.868,"LINESTRING (120.1762133 35.9454147, 120.1763774 35.9453804, 120.1764876 35.9454047, 120.1767179 35.9455534, 120.1768222 35.9456016)",,,,,,,,
8579025395,8599184114,0,926721509,footway,False,True,45.36300000000001,"LINESTRING (120.1762133 35.9454147, 120.1762134 35.9455757, 120.1762473 35.9457797, 120.1762596 35.9458196)",,,,,,,,
8579025396,8579025395,0,856273000,service,False,False,9.704,"LINESTRING (120.1761068 35.9454282, 120.1762133 35.9454147)",,,,,,,,
8579025396,8579025397,0,926721512,footway,False,False,19.049,"LINESTRING (120.1761068 35.9454282, 120.1761143 35.945257)",,,,,,,,
8579025396,7984107030,0,856273000,service,False,True,43.502,"LINESTRING (120.1761068 35.9454282, 120.1759119 35.9454085, 120.1756252 35.9454013)",,,,,,,,
8579025397,8579025396,0,926721512,footway,False,True,19.049,"LINESTRING (120.1761143 35.945257, 120.1761068 35.9454282)",,,,,,,,
8579025397,8599197718,0,"[926721512, 926721513, 924350779]",footway,False,False,43.408,"LINESTRING (120.1761143 35.945257, 120.1760687 35.9451613, 120.1760406 35.9451073, 120.1760353 35.9450639, 120.176054 35.9450279, 120.176069 35.9449957, 120.1761356 35.9448974)",,,,,,yes,,
8579025397,8661997469,0,929756533,path,False,False,51.358999999999995,"LINESTRING (120.1761143 35.945257, 120.17613 35.945205, 120.1761694 35.9451676, 120.1761746 35.9451376, 120.1762158 35.9451279, 120.1762216 35.9450613, 120.1762012 35.9450294, 120.1762161 35.9449938, 120.1762417 35.9449808, 120.176291 35.9449862, 120.1763317 35.9449776, 120.1763642 35.9449292)",,,,,,,,
8579025403,8579026162,0,924350779,footway,False,True,20.967,"LINESTRING (120.1762324 35.9442301, 120.1761861 35.9444149)",,,,,,,,
8579025403,7984107016,0,926721515,service,False,False,42.695,"LINESTRING (120.1762324 35.9442301, 120.1760517 35.944178, 120.1758836 35.9441509, 120.1757809 35.9441167)",,,,,,,,
8579025403,7984107012,0,926721515,service,False,True,71.958,"LINESTRING (120.1762324 35.9442301, 120.1762761 35.9442585, 120.1764041 35.9443547, 120.1764912 35.9444315, 120.1765522 35.9445204, 120.1766027 35.9447715)",,,,,,,,
8579025413,8661997477,0,924350780,path,False,True,53.063,"LINESTRING (120.1753982 35.9457699, 120.1753268 35.9455799, 120.1752683 35.9455306, 120.1752575 35.9454591, 120.1752204 35.9453883, 120.1751705 35.9453422)",,,,,,,,
8579025413,8579025433,0,924350783,footway,False,False,26.313000000000002,"LINESTRING (120.1753982 35.9457699, 120.1754774 35.9457869, 120.1756826 35.9458244)",,,,,,,,
8579025413,8599197480,0,"[929756548, 926721494, 924350783]","['steps', 'footway']",False,"[False, True]",38.458,"LINESTRING (120.1753982 35.9457699, 120.1752997 35.9457717, 120.1751177 35.9458035, 120.1751116 35.9458579, 120.1750366 35.9458596)",,,,,,,,
8579025415,8599197493,0,926721494,footway,False,True,7.468,"LINESTRING (120.174827 35.9458917, 120.1749099 35.9458891)",,,,,,,,
8579025415,8599197464,0,856272998,service,False,False,31.352,"LINESTRING (120.174827 35.9458917, 120.1748182 35.9459249, 120.1746954 35.9461521)",,,,,,,,
8579025415,8599197497,0,856272998,service,False,True,34.445,"LINESTRING (120.174827 35.9458917, 120.1748626 35.9457572, 120.1748363 35.9455863)",,,,,,,,
8579025416,8599197457,0,924350780,path,False,False,17.91,"LINESTRING (120.1749686 35.9451771, 120.1750488 35.9451867, 120.1751219 35.945215, 120.1751359 35.9452426)",,,,,,,,
8579025416,7984106981,0,924350780,path,False,True,41.602000000000004,"LINESTRING (120.1749686 35.9451771, 120.1748956 35.9451685, 120.1747962 35.9451559, 120.174697 35.9451694, 120.1746617 35.9451975, 120.1745909 35.9452029, 120.1745319 35.9452278)",,,,,,,,
8579025416,8599197694,0,924350781,path,False,False,14.311,"LINESTRING (120.1749686 35.9451771, 120.174993 35.9451138, 120.1750127 35.9450724, 120.175028 35.9450593)",,,,,,,,
8579025416,8661997477,0,934655544,path,False,False,28.246000000000002,"LINESTRING (120.1749686 35.9451771, 120.1749991 35.9452594, 120.1750356 35.9453017, 120.175119 35.9453257, 120.1751705 35.9453422)",,,,,,,,
8579025420,8579025422,0,924350781,path,False,False,24.942999999999998,"LINESTRING (120.1754609 35.9447369, 120.1756233 35.9447493, 120.1756664 35.9447464, 120.1757247 35.944714)",,,,,,,,
8579025420,8599197694,0,924350781,path,False,True,55.068000000000005,"LINESTRING (120.1754609 35.9447369, 120.1754061 35.9447457, 120.1752977 35.9448318, 120.1752098 35.9449353, 120.1751683 35.9449991, 120.1751036 35.945035, 120.175028 35.9450593)",,,,,,,,
8579025420,8579025428,0,924350782,footway,False,True,37.682,"LINESTRING (120.1754609 35.9447369, 120.1754691 35.9446706, 120.1754617 35.9446333, 120.1754393 35.9446118, 120.17536 35.9445728, 120.1752156 35.9445132)",,,,,,,,
8579025422,7984107030,0,856272999,service,False,False,77.337,"LINESTRING (120.1757247 35.944714, 120.17574 35.9448154, 120.1756858 35.9450548, 120.1756636 35.945182, 120.1756252 35.9454013)",,,,,,,,
8579025422,8579026159,0,856272999,service,False,True,33.354,"LINESTRING (120.1757247 35.944714, 120.1756995 35.9444989, 120.1756996 35.944415)",,,,,,,,
8579025422,8579025420,0,924350781,path,False,True,24.942999999999998,"LINESTRING (120.1757247 35.944714, 120.1756664 35.9447464, 120.1756233 35.9447493, 120.1754609 35.9447369)",,,,,,,,
8579025428,8579025420,0,924350782,footway,False,False,37.682,"LINESTRING (120.1752156 35.9445132, 120.17536 35.9445728, 120.1754393 35.9446118, 120.1754617 35.9446333, 120.1754691 35.9446706, 120.1754609 35.9447369)",,,,,,,,
8579025428,7984106964,0,924350782,footway,False,True,62.819,"LINESTRING (120.1752156 35.9445132, 120.1752034 35.9445024, 120.1751957 35.9444792, 120.1752326 35.9444192, 120.175277 35.9443607, 120.1752968 35.9443346, 120.1752978 35.9443034, 120.1752782 35.9442678, 120.1752524 35.9442519, 120.1751973 35.9442346, 120.1751391 35.9442358, 120.1750732 35.944251, 120.175015 35.9442588, 120.1749937 35.9442443, 120.1749774 35.9442036)",,,,,,,,
8579025428,8599197694,0,934655545,path,False,True,71.735,"LINESTRING (120.1752156 35.9445132, 120.1751176 35.944638, 120.1751787 35.9446835, 120.1752055 35.9447365, 120.1751765 35.9448043, 120.1750778 35.9448712, 120.1750349 35.9449372, 120.175028 35.9450593)",,,,,,,,
8579025433,8599197570,0,856272999,service,False,False,34.022999999999996,"LINESTRING (120.1756826 35.9458244, 120.1757464 35.9459881, 120.1758022 35.9461146)",,,,,,,,
8579025433,7984107030,0,856272999,service,False,True,47.468,"LINESTRING (120.1756826 35.9458244, 120.1756459 35.9456719, 120.1756246 35.9455111, 120.1756252 35.9454013)",,,,,,,,
8579025433,8579025413,0,924350783,footway,False,True,26.313000000000002,"LINESTRING (120.1756826 35.9458244, 120.1754774 35.9457869, 120.1753982 35.9457699)",,,,,,,,
8579025441,7984106997,0,856272998,service,False,True,22.644,"LINESTRING (120.1770224 35.9488054, 120.176866 35.9489649)",,,,,,,,
8579025441,8629536303,0,856272998,service,False,False,54.123000000000005,"LINESTRING (120.1770224 35.9488054, 120.1771034 35.9487068, 120.1772301 35.9486253, 120.177329 35.9485718, 120.1774168 35.9484728, 120.1774238 35.9484545)",,,,,,,,
8579025441,9869681378,0,926721492,footway,False,False,57.402,"LINESTRING (120.1770224 35.9488054, 120.1769286 35.9487098, 120.1768464 35.9486251, 120.1768763 35.9485011, 120.1768107 35.94837, 120.1767899 35.948362)",,,,,,,,
8579025446,8579026137,0,924350785,path,False,False,18.843999999999998,"LINESTRING (120.176691 35.9483463, 120.1766744 35.9483219, 120.1766731 35.9483043, 120.1766921 35.9482909, 120.1766829 35.9482731, 120.1766932 35.9482429, 120.1766538 35.9482348, 120.1766459 35.9482158)",,,,,,,,
8579025446,8661997486,0,926721492,footway,False,False,19.646,"LINESTRING (120.176691 35.9483463, 120.1766185 35.9483572, 120.1764845 35.948401)",,,,,,,,
8579025446,9869681378,0,926721492,footway,False,True,9.229,"LINESTRING (120.176691 35.9483463, 120.1767572 35.9483494, 120.1767899 35.948362)",,,,,,,,
8579025453,7984106993,0,856272999,service,False,False,49.824,"LINESTRING (120.1757902 35.9476164, 120.1757795 35.9476848, 120.1757099 35.9478533, 120.1756712 35.9479101, 120.1755966 35.9479586, 120.1755236 35.9479563)",,,,,,,,
8579025453,8668456898,0,856272999,service,False,True,44.628,"LINESTRING (120.1757902 35.9476164, 120.1758441 35.9475053, 120.1760229 35.9473099, 120.1760314 35.9472717)",,,,,,,,
8579025453,8622263096,0,924350785,path,False,True,31.305999999999997,"LINESTRING (120.1757902 35.9476164, 120.1759759 35.9476663, 120.1760896 35.9477481)",,,,,,,,
8579025454,7984106997,0,856272998,service,False,False,33.072,"LINESTRING (120.1765112 35.9488877, 120.176866 35.9489649)",,,,,,,,
8579025454,8599197434,0,856272998,service,False,True,43.900999999999996,"LINESTRING (120.1765112 35.9488877, 120.1762948 35.9488118, 120.1760691 35.9487213)",,,,,,,,
8579025454,8579025456,0,924350786,footway,False,False,45.456,"LINESTRING (120.1765112 35.9488877, 120.1765426 35.9488138, 120.1765901 35.9486165, 120.176641 35.9484936)",,,,,,,,
8579025456,8579025454,0,924350786,footway,False,True,45.455999999999996,"LINESTRING (120.176641 35.9484936, 120.1765901 35.9486165, 120.1765426 35.9488138, 120.1765112 35.9488877)",,,,,,,,
8579025459,7984106997,0,924350787,path,False,True,22.76,"LINESTRING (120.1767064 35.949103, 120.1767774 35.9490879, 120.1768465 35.9490198, 120.176866 35.9489649)",,,,,,,,
8579025463,8579025464,0,"[924350788, 924350950, 924350951]",steps,False,True,31.458000000000002,"LINESTRING (120.1738415 35.9443669, 120.1737582 35.9443619, 120.1736266 35.9443393, 120.1734962 35.9443263)",,,,,,yes,,
8579025464,8579025463,0,"[924350788, 924350950, 924350951]",steps,False,False,31.458,"LINESTRING (120.1734962 35.9443263, 120.1736266 35.9443393, 120.1737582 35.9443619, 120.1738415 35.9443669)",,,,,,yes,,
8579025464,7984106797,0,924350788,steps,False,True,43.055,"LINESTRING (120.1734962 35.9443263, 120.1734425 35.944321, 120.1731934 35.9443531, 120.1730328 35.9444028)",,,,,,,,
8579025464,8579025487,0,924350789,footway,False,False,180.983,"LINESTRING (120.1734962 35.9443263, 120.1735303 35.9442499, 120.1735133 35.9442155, 120.1734624 35.9441972, 120.1734171 35.9442133, 120.1733831 35.944205, 120.1733603 35.9441691, 120.1733725 35.9440814, 120.1733633 35.9440459, 120.1733236 35.9440413, 120.1732812 35.9440826, 120.1732217 35.9440895, 120.1731877 35.944039, 120.1732245 35.9439588, 120.1732642 35.9438809, 120.1732528 35.9438121, 120.1732134 35.9438002, 120.1731804 35.9438142, 120.1731364 35.9438218, 120.1731028 35.9437869, 120.1731198 35.943686, 120.1731465 35.9434835, 120.1731916 35.9433341, 120.1732281 35.9432455, 120.1732731 35.9431882, 120.1732571 35.9431573)",,,,,,,,
8579025487,8579025513,0,856272976,residential,False,False,7.251,"LINESTRING (120.1732571 35.9431573, 120.1733091 35.9431075)",,,,,,,,
8579025487,8555994036,0,856272976,residential,False,True,3.397,"LINESTRING (120.1732571 35.9431573, 120.1732327 35.9431806)",,,,,,,,
8579025487,8579025464,0,924350789,footway,False,True,180.983,"LINESTRING (120.1732571 35.9431573, 120.1732731 35.9431882, 120.1732281 35.9432455, 120.1731916 35.9433341, 120.1731465 35.9434835, 120.1731198 35.943686, 120.1731028 35.9437869, 120.1731364 35.9438218, 120.1731804 35.9438142, 120.1732134 35.9438002, 120.1732528 35.9438121, 120.1732642 35.9438809, 120.1732245 35.9439588, 120.1731877 35.944039, 120.1732217 35.9440895, 120.1732812 35.9440826, 120.1733236 35.9440413, 120.1733633 35.9440459, 120.1733725 35.9440814, 120.1733603 35.9441691, 120.1733831 35.944205, 120.1734171 35.9442133, 120.1734624 35.9441972, 120.1735133 35.9442155, 120.1735303 35.9442499, 120.1734962 35.9443263)",,,,,,,,
8579025488,7984106961,0,856272996,service,False,False,41.665,"LINESTRING (120.1755456 35.9437369, 120.1756372 35.9438147, 120.1756885 35.9439684, 120.1756899 35.9439831, 120.1756406 35.9440674)",,,,,,,,
8579025488,7984106957,0,856272996,service,False,True,71.824,"LINESTRING (120.1755456 35.9437369, 120.1755024 35.9437182, 120.1750511 35.9432344)",,,,,,,,
8579025488,8622423148,0,"[929774100, 929774101, 924350790]",footway,False,False,105.64200000000002,"LINESTRING (120.1755456 35.9437369, 120.1753405 35.9438215, 120.1751096 35.9438242, 120.1749632 35.9438347, 120.1745973 35.9436807, 120.1745306 35.9436319, 120.1744898 35.9435929)",,,,,,yes,,
8579025501,8622423164,0,924350790,footway,False,True,35.261,"LINESTRING (120.1738583 35.944105, 120.1737208 35.9440427, 120.173607 35.9439532, 120.1735928 35.9438932)",,,,,,,,
8579025512,8579025536,0,929774093,footway,False,False,6.779,"LINESTRING (120.1741729 35.9432264, 120.1741822 35.9432869)",,,,,,,,
8579025512,8622423113,0,924350791,footway,False,True,64.42,"LINESTRING (120.1741729 35.9432264, 120.174368 35.9432185, 120.1746022 35.9432791, 120.1747225 35.9433792, 120.1747462 35.9434594)",,,,,,,,
8579025512,8622423109,0,929774098,footway,False,False,28.004000000000005,"LINESTRING (120.1741729 35.9432264, 120.1740849 35.9432022, 120.1740019 35.9431482, 120.1739282 35.9430803)",,,,,,,,
8579025513,2317863622,0,856272976,residential,False,False,64.758,"LINESTRING (120.1733091 35.9431075, 120.1737132 35.9426257)",,,,,,,,
8579025513,8579025487,0,856272976,residential,False,True,7.251,"LINESTRING (120.1733091 35.9431075, 120.1732571 35.9431573)",,,,,,,,
8579025513,8579025515,0,929774090,residential,False,False,9.058,"LINESTRING (120.1733091 35.9431075, 120.1733853 35.9431607)",,,,,,,,
8579025514,8579025539,0,929774091,residential,False,True,14.654,"LINESTRING (120.1738151 35.9434529, 120.1736905 35.9433681)",,,,,,,,
8579025515,8579025513,0,929774090,residential,False,True,9.058,"LINESTRING (120.1733853 35.9431607, 120.1733091 35.9431075)",,,,,,,,
8579025515,8579025540,0,856272996,service,False,False,39.632000000000005,"LINESTRING (120.1733853 35.9431607, 120.1734562 35.9430859, 120.1736619 35.9429612, 120.17372 35.9429345)",,,,,,,,
8579025515,7984106977,0,"[929774108, 856272996, 929774109]",service,False,True,211.38799999999998,"LINESTRING (120.1733853 35.9431607, 120.1733358 35.9432129, 120.1732903 35.9433197, 120.1732653 35.9434265, 120.1732718 35.9435124, 120.1732834 35.943588, 120.1733363 35.9437334, 120.1733832 35.9438052, 120.1735776 35.9441029, 120.1736137 35.9441583, 120.1736819 35.9442656, 120.17364 35.9444921, 120.1735426 35.9446008, 120.1733435 35.9447162, 120.1731808 35.9447536)",,,,,building_passage,,,
8579025515,8579025539,0,"[924350792, 929774090, 929774091]",residential,False,False,35.870999999999995,"LINESTRING (120.1733853 35.9431607, 120.1734193 35.9431838, 120.1736397 35.9433336, 120.1736905 35.9433681)",,,,,yes,,,
8579025516,7984106964,0,856272996,service,False,True,1.596,"LINESTRING (120.1749603 35.9442074, 120.1749774 35.9442036)",,,,,,,,
8579025516,8599197751,0,856272996,service,False,False,82.918,"LINESTRING (120.1749603 35.9442074, 120.1747693 35.9442647, 120.1746031 35.944396, 120.1745404 35.9444693, 120.1744731 35.944548, 120.1744171 35.9447509)",,,,,,,,
8579025516,8622423064,0,924350793,footway,False,False,29.317999999999998,"LINESTRING (120.1749603 35.9442074, 120.1748908 35.9441124, 120.1747662 35.9440642, 120.1747151 35.9440615)",,,,,,,,
8579025533,8622423106,0,924350793,footway,False,False,19.691,"LINESTRING (120.1746051 35.9440714, 120.1745341 35.9441009, 120.1744456 35.9441876)",,,,,,,,
8579025533,8622423064,0,924350793,footway,False,True,10.294,"LINESTRING (120.1746051 35.9440714, 120.1746388 35.9440574, 120.1747151 35.9440615)",,,,,,,,
8579025533,8622423088,0,924350793,footway,False,True,79.11099999999999,"LINESTRING (120.1746051 35.9440714, 120.1745737 35.9440207, 120.174452 35.9439404, 120.1742821 35.943874, 120.1742029 35.9438653, 120.1741514 35.9438766, 120.1741014 35.9438995, 120.174075 35.943948, 120.1740726 35.9440459, 120.1740454 35.9441119)",,,,,,,,
8579025534,8622423170,0,924350790,footway,False,False,12.616,"LINESTRING (120.1738952 35.9435722, 120.173778 35.9436344)",,,,,,,,
